NADH,n.t1.mean,n.t2.mean,n.a1.mean,f.t1.mean,f.t2.mean,f.a1.mean,rr.mean,n.tm.mean,f.tm.mean,npix,Group,Donor,Experiment_Date,Activation,Cell_Type
NK_act_3n,283.0387273,2291.692182,62.13737,258.4374973,2267.201364,67.13035273,0.961814386,1039.699979,872.3638139,110,Activated,M,20221101,CD69-,NK-Cells
NK_act_3n,246.4680849,2675.075039,54.05971351,210.140398,2288.377948,69.01718857,0.930121911,1360.111674,840.1872493,385,Activated,M,20221101,CD69-,NK-Cells
NK_act_3n,312.5950363,2592.0115,51.962612,194.083073,2244.058733,73.751157,0.923865377,1403.10881,731.3086507,300,Activated,M,20221101,CD69-,NK-Cells
NK_act_3n,275.1165485,2693.057758,53.68946848,193.1865127,2165.145818,67.39260606,0.939066319,1394.904433,828.0352131,165,Activated,M,20221101,CD69-,NK-Cells
NK_act_3n,189.8997835,2440.00157,60.02309008,195.086019,1912.78876,67.77918264,0.948551084,1104.664657,728.0828617,121,Activated,M,20221101,CD69-,NK-Cells
NK_act_3n,308.977586,2478.022312,57.01479301,266.2343059,2442.810806,69.78381344,0.936277686,1234.152651,903.2423855,186,Activated,M,20221101,CD69-,NK-Cells
NK_act_3n,326.2522563,2502.911859,59.68023719,181.2073276,2253.398844,69.06738442,0.937065803,1215.846986,816.674716,199,Activated,M,20221101,CD69-,NK-Cells
NK_act_3n,288.0841854,2387.610069,58.42890903,218.0105657,1970.104097,68.28643611,0.948287029,1165.71004,758.6534041,144,Activated,M,20221101,CD69-,NK-Cells
NK_act_3n,193.9421362,2274.638031,63.79478425,176.7324661,1911.431496,76.71140079,0.920166072,969.6530492,601.029924,127,Activated,M,20221101,CD69-,NK-Cells
NK_act_3n,289.3305203,2448.004641,59.35736013,195.3672124,1956.087908,70.12673922,0.942774486,1170.254686,713.7841865,153,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,252.6410444,1964.171852,68.20476593,178.5637281,1813.179704,69.03895704,0.963328886,797.07281,678.768746,135,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,273.3131044,2442.92896,58.94411208,177.193154,2165.814396,68.0110557,0.906160502,1162.351926,816.3941045,298,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,291.7392759,1956.597414,69.3438,280.1050172,2038.113966,66.86672586,0.910654376,803.8792002,853.1290057,58,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,304.6905476,2696.906905,51.38045476,184.4627857,1908.05119,67.06476429,0.941725624,1468.043677,732.2217367,42,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,306.7236275,2659.553922,50.97325294,270.7143392,2090.524118,70.83286078,0.913335516,1453.048009,790.4633921,51,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,312.7682574,2514.048119,61.00269109,212.3141881,1638.546139,65.96403465,0.908619282,1174.196865,680.6278416,101,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,272.4467795,2307.104789,67.04234579,199.4252789,1849.405632,68.05218947,0.93125001,942.4063196,717.8297181,190,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,218.9800534,2661.906908,54.19739719,203.6498984,2138.804177,63.9745988,0.866610591,1337.636743,897.8364909,249,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,263.6145779,2242.887208,63.12081104,175.0378338,1899.10987,70.0928039,0.93369015,996.9993644,680.036005,154,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,302.9260667,2523.370733,62.65735667,161.9595973,1956.642067,70.41316333,0.947135679,1132.306706,686.7628382,150,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,220.0400142,2588.06844,53.16229291,163.1503121,2221.042553,69.68300426,0.946858776,1327.18766,777.6498364,141,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,221.3236846,2525.477243,51.25340935,189.6847986,2288.951028,68.93552944,0.912782146,1338.430391,839.0524034,214,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,286.5352581,2082.459124,70.43736866,224.7664935,2055.241106,67.27105115,0.945710834,814.6496405,815.4099017,217,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,270.254271,2220.758411,64.67596729,228.0373701,2226.900514,67.5700729,0.910635198,957.2176596,864.130575,214,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,271.8507321,2274.290382,59.90774504,198.4573031,1961.380229,70.56581221,0.964035735,1081.401206,698.7017374,131,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,282.5046208,2319.276314,64.71113263,160.8731161,1986.097585,69.7328322,0.947804998,1004.276612,706.020204,236,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,278.4953716,2339.864,62.86339455,212.3358487,2171.148436,69.38104182,0.942258137,1045.722737,806.0972354,275,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,262.9525629,2448.398876,58.38738315,200.0821511,2037.062303,70.97592809,0.954069365,1171.438077,723.1718954,178,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,263.728338,2166.28277,66.82336197,171.4077729,1752.666526,66.62053803,0.944106895,897.6829706,692.0571962,213,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,275.7940683,2195.450305,66.11598384,200.1000283,2170.35311,68.41922988,0.922322612,926.6989819,817.3648956,328,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,280.9226015,2315.829962,64.99859195,177.7819674,2038.340192,69.97529387,0.964637114,993.9812833,724.3445061,261,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,282.2528844,2713.756871,52.3903449,210.4988388,2322.029728,69.99891224,0.925884875,1438.654875,838.8594511,147,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,273.2544883,2325.290798,58.73670563,224.5732249,2244.08061,70.14218545,0.949368706,1123.189637,819.3457102,213,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,275.4524511,2232.703261,61.66048152,250.4529364,2278.437065,70.34789348,0.92064193,1029.944458,847.2423769,184,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,297.1087118,2475.523403,59.06554412,200.9091105,2169.477143,69.76657689,0.965231599,1192.715237,778.4857609,238,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,278.6332754,2351.886271,60.38103602,174.2917958,2189.992669,71.39253771,0.951875112,1099.88704,746.2581561,236,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,290.0030313,2339.952708,63.03865208,204.1734547,2186.425781,70.380325,0.940648346,1050.865716,788.1591707,192,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,289.4037709,2479.16,56.97880391,171.3267317,1932.751788,67.7479838,0.943182309,1231.681698,729.9135907,179,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,274.6207093,2403.295338,60.69611317,189.1983001,1915.582313,67.29448256,0.967447191,1115.578624,738.7421538,281,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,291.2193755,2472.30738,62.24378253,195.4033633,2036.363843,67.15308253,0.961833116,1111.459379,793.1433176,229,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,305.673564,2446.6425,65.62516105,266.3516971,2280.008372,65.91819593,0.960736802,1042.157746,936.4491604,172,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,286.3270129,2287.92515,62.34751845,223.9297305,2144.73515,67.94774249,0.93846302,1043.591763,834.838046,233,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,252.2631167,2374.870833,59.29482353,194.227825,2163.528137,68.65089118,0.950164063,1115.59735,793.3244438,204,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,284.3262632,2488.410614,62.23128246,218.7020776,2067.640351,67.82573596,0.958156042,1116.244473,802.3370771,228,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,279.7849844,2279.59375,63.53784479,219.0807547,2146.08276,69.48943698,0.912382418,1006.640342,801.298346,192,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,306.7253902,2502.76122,60.59317561,173.007639,1868.592195,76.93602927,0.96861218,1163.621434,547.7865797,41,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,293.0555504,2164.911899,68.54509186,203.4589729,2145.288411,69.81115659,0.939055929,886.6462722,782.8136422,258,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,297.1169353,2436.545402,60.20015268,195.0954809,1924.175536,66.42132813,0.949215388,1147.004939,759.391983,224,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,287.4233716,2198.065847,68.0537071,219.9387503,2128.675902,66.89233825,0.938821237,896.3429595,836.9269939,183,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,285.9171339,2289.105197,64.87748898,224.926728,2142.128307,67.08509528,0.959217139,993.0052321,843.5307113,254,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,269.1716134,2509.855438,53.76171843,221.8754447,2298.640553,68.45988802,0.937772815,1302.258696,869.5570707,217,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,287.45215,2366.9155,59.7923245,228.0966215,2111.7657,68.6544085,0.943304684,1124.595733,803.5450287,200,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,271.8731945,2844.788516,49.23759219,242.1749945,2611.91625,65.94611797,0.915585048,1571.303401,1038.940661,128,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,281.570335,2403.997734,60.05617833,202.8620828,2105.079951,70.09564483,0.937411013,1129.669909,764.170716,203,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,180.8601854,2272.288122,60.6604169,223.6391864,2292.780188,69.29350798,0.870481153,1012.845573,855.6062278,213,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,283.8383637,2360.677342,61.22535654,195.7886778,2134.144557,70.24618819,0.950992793,1090.006408,759.4745009,237,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,318.4833397,2393.093568,59.86090553,215.8606759,2231.86208,64.65012613,0.968550527,1150.430705,851.826196,199,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,300.6516578,2321.818717,64.31123476,227.7778406,2037.508235,68.48951979,0.945994426,1021.083326,788.6279554,187,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,307.0321488,2340.229174,63.18448926,188.0362647,2063.043388,66.46449421,0.963823249,1052.406289,805.1697779,121,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,267.3517662,2142.191948,59.71664675,225.5185584,2017.916494,72.60616883,0.868737234,1026.326117,717.0746689,77,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,293.27781,2448.6421,59.988971,206.8182638,1875.0828,59.5098894,0.968077663,1151.234316,848.9078831,100,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,283.3308494,2227.326747,61.95248373,195.7230922,1906.902651,67.83544578,0.93293674,1028.139586,739.9796445,166,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,294.9870863,2353.127665,63.39467513,174.6542558,2142.157157,71.00214162,0.95427997,1050.227487,741.5618855,197,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,253.7417176,2662.022033,51.27873242,210.3538615,2342.884121,66.52990055,0.935884286,1423.657846,914.6704713,182,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,301.6544113,2289.075532,61.12880922,260.8404113,2212.786809,68.34194823,0.913068714,1077.927903,868.4675432,141,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,262.6960271,2682.271806,51.98775833,174.2183197,1835.51125,67.39099931,0.94682514,1421.437043,708.4017215,144,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,282.8372117,2288.262263,64.87227263,218.953204,2099.074088,68.44509599,0.943861173,995.2431407,802.6553375,274,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,269.0360064,2350.99,60.93501465,210.9904913,1857.745541,64.23078089,0.95977691,1083.877619,778.1563514,157,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,291.6798403,2299.260486,59.49610694,221.7294889,2191.408542,69.43666319,0.913465024,1108.580695,810.4762194,144,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,295.0171135,2195.132128,65.25288227,220.3429007,2017.811348,67.39267305,0.89624008,964.1868836,801.2660522,141,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,310.9652477,2526.024495,58.84848899,238.8603193,2367.852615,69.92603853,0.963564549,1225.409939,866.94158,218,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,239.8552111,2538.522593,55.17404722,219.9411537,2188.401898,71.76162222,0.947446887,1265.867504,769.9175895,216,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,282.5187793,2354.422345,59.33624828,148.6427501,1805.1432,69.34230138,0.958882428,1124.027276,634.8043601,145,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,286.0588941,2353.360706,63.73279294,206.6805188,2106.754471,69.71995412,0.960870904,1031.121928,777.7393838,85,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,280.4525984,2220.071811,70.30396457,308.0450039,2082.958189,66.54272835,0.932838084,859.5522681,879.6013951,127,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,280.1207619,2321.213571,62.34795476,207.9624083,2177.209881,65.3597631,0.930762651,1050.793303,876.351181,84,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,260.9016738,2443.35881,56.89670119,211.8183,2085.140952,69.22969524,0.935193441,1200.466865,785.939622,84,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,304.0032698,2318.779206,61.79184762,137.5684032,1815.606825,71.48890794,0.931004952,1075.351003,608.1974064,63,Activated,M,20221101,CD69-,NK-Cells
NK_act_5n,278.9258261,2264.133478,68.49516957,281.7292609,2345.49087,72.78667391,0.895296213,905.7840042,835.5380152,23,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,305.6716258,2512.69,59.91016493,161.1833235,1832.151275,68.90836667,0.96286835,1189.923506,672.4862082,345,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,291.7537561,2332.692195,65.85625122,194.4729756,2207.766098,75.1150878,0.95239257,992.1229626,691.6544374,41,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,266.8428182,2729.16,56.45826364,135.77,2043.276364,72.49993636,0.920712598,1336.925481,659.1423096,11,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,227.7570436,2692.855193,54.23648872,163.9590267,2130.057864,70.31534006,0.909359631,1354.506163,738.8760583,337,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,249.8982074,2727.30276,53.22550417,153.6755859,2010.083958,71.61422083,0.940888157,1415.717842,672.7030202,192,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,281.0193618,2229.445855,65.36727829,266.2192105,2244.713684,69.90425263,0.95216278,959.5316031,833.0868506,152,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,277.8128191,1879.826968,74.52610073,174.1150235,1947.152861,70.1262423,0.93649019,687.0523342,700.814219,409,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,275.2398686,2536.448953,59.23948953,202.1336402,2121.25848,69.79511419,0.949259842,1195.54261,774.3269559,296,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,269.5431397,2592.574433,54.84349021,205.0042072,1989.767639,71.81803454,0.960314777,1317.286266,684.2722062,194,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,302.8789686,2422.127799,59.20236855,152.5228881,1963.172264,70.51603082,0.954401564,1168.680244,680.5317258,159,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,321.5967273,2766.154646,57.64201077,150.919663,2018.634882,71.56714108,0.962160798,1348.782952,678.1055756,297,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,283.2560823,2397.783894,59.75601416,230.2122389,2064.410265,70.47170973,0.916795218,1136.350167,758.7330793,113,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,274.9897344,2249.298129,64.34679806,198.5724752,1966.906753,68.02527699,0.928419425,985.4978153,754.4769991,465,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,270.2660032,2340.376406,64.26564516,205.1441055,2084.131705,69.71117917,0.961772937,1009.622441,755.801068,217,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,208.03714,2566.601212,52.9837497,157.3088352,2085.585091,70.56320727,0.845074596,1313.819068,720.3303593,165,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,265.2472345,2372.394806,63.08187816,150.6775765,1972.859757,67.71421019,0.956784458,1039.443847,711.4293629,206,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,218.0198784,2863.94422,50.49153716,185.0133454,2305.438165,71.3478445,0.955744245,1529.363214,788.7479556,218,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,239.0851736,2389.806044,57.24006593,190.2941132,2095.019956,63.87081879,0.965837387,1155.945691,781.7325017,91,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,286.3425856,2001.002432,68.38804505,183.8750045,2103.177207,68.42735135,0.878181365,825.7413918,785.109768,111,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,325.1288429,2812.795857,54.06986571,198.7203286,2249.931714,71.32688714,0.921640236,1462.826628,763.6987206,70,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,287.9004389,2305.99198,66.0995868,195.7165248,2241.879769,70.21121056,0.929396579,976.6015982,802.6570248,303,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,265.3970578,2684.292278,53.76159833,191.6924,2115.242556,68.29234833,0.872833692,1383.497326,798.1535894,180,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,279.5711092,2374.067162,60.78033319,164.2882852,2155.348734,71.46884672,0.960404274,1104.688632,723.0667675,229,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,298.7861412,2584.523843,56.05540314,221.5688294,2146.115255,69.75121333,0.957817302,1300.257775,788.7727979,255,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,307.0385939,2594.803959,61.47971929,202.0222099,2046.358782,70.61029949,0.93556589,1185.429151,727.3158688,197,Activated,M,20221101,CD69-,NK-Cells
NK_act_6n,300.9135454,2387.146387,64.17729076,307.0648218,2749.002941,73.19561176,0.966220056,1050.880259,927.1654017,119,Activated,M,20221101,CD69-,NK-Cells
NK_control_2n,238.4981079,2163.660526,60.83407632,110.96065,1682.189211,75.50435526,0.912184456,993.8487086,497.0924043,38,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,302.9044837,2397.511707,62.30608049,212.365791,1944.302358,67.20730894,0.900178235,1088.163366,767.331092,123,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,261.5474698,2139.118571,63.713475,192.8249238,2033.699286,69.26657024,0.88533145,940.8801692,745.0435813,252,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,249.8292143,2159.010893,54.90895893,158.8305571,2100.269821,69.59014821,0.905735702,1104.687041,744.3584668,56,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,263.9518399,2300.619495,59.71917979,174.4399176,1862.303059,71.0754125,0.918058883,1080.938196,653.9412806,376,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,260.8667179,2010.716761,68.23186321,183.3140123,1928.579824,69.26551233,0.870955007,810.5925051,704.0125914,318,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,274.900457,2267.959713,62.05303763,196.9168282,1979.302366,72.34193011,0.925304839,1022.369091,674.2653907,279,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,258.8616067,2024.547837,63.99781395,201.0026195,1976.443814,67.02265928,0.912161055,891.0536718,772.0703864,430,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,247.9407066,2223.70835,61.70575182,186.7161296,1970.117822,68.40164026,0.909277663,999.039687,736.2498699,303,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,240.2973146,2195.237076,62.15697515,210.6700323,1902.772854,68.19688313,0.92118715,974.5829835,733.8459848,342,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,241.9893965,2086.521647,64.52889216,224.2677031,2101.998902,68.66587882,0.896428093,891.5324011,803.6642945,255,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,248.5589131,2205.873036,61.01002897,259.1869178,2139.185794,69.26677409,0.913504464,1007.457074,810.8004757,359,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,275.4680748,2326.884951,60.13046893,214.8245011,2119.508398,67.09349272,0.915235681,1091.404654,825.2491742,206,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,259.4300643,2068.791899,65.64677266,184.9914658,2045.392658,70.76644835,0.921365287,876.826433,712.0915639,395,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,232.8027901,2106.198679,62.91811981,181.9658811,2059.820236,68.7734467,0.877494486,922.8998331,761.5016954,212,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,235.6059052,2116.657273,61.3768259,211.0223411,2035.445328,71.01525124,0.928008867,954.8712273,722.8324505,363,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,274.2377866,2192.536273,63.67633137,244.544709,2246.363851,69.63053323,0.88548564,971.7478677,841.5645434,322,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,254.1497743,2143.663913,63.44831435,182.108,2053.361435,70.5132713,0.871609846,939.8772058,722.1967284,230,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,286.0306985,2105.943015,66.80713402,195.4724315,2111.95232,69.51768247,0.91457528,884.3959871,769.9126513,388,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,268.3228163,2191.345802,64.92215423,229.1512755,2249.111545,69.71481079,0.912246878,939.765616,823.1823916,343,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,274.0093146,2089.338049,63.90231626,184.8949707,2079.487805,73.48707398,0.935916767,925.1931675,671.7802829,123,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,255.8620679,2181.905941,61.20102176,163.8389862,1885.396353,69.45744088,0.927210314,999.4095098,682.1060808,340,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,266.6319326,2134.664296,63.75600577,221.7960939,2160.57946,67.32693425,0.95168133,936.0991689,783.6110972,433,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,247.7018742,2175.10411,61.53211186,207.3821397,2119.19322,69.84627542,0.922443005,981.0416054,768.6332959,236,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,257.3086572,2243.044512,61.52221814,174.6821284,2041.082619,70.82585023,0.907733241,1014.179106,704.0386198,215,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,267.3003829,2091.592212,68.33919788,229.2438234,2124.560915,68.52311008,0.962127309,840.3456701,775.394698,520,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,264.3461582,2223.485791,62.49713785,228.5257296,2310.654237,68.39232486,0.887982057,992.4784107,864.6274414,354,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,236.4335219,2046.151787,63.7087147,221.6126285,2122.316859,68.98277493,0.893093081,891.7406745,804.5552856,347,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,244.6588058,2134.878041,62.73657661,208.5112129,1961.550322,68.65937164,0.913740729,945.031897,741.5910765,342,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,237.6131799,2105.528354,61.82789116,230.4130048,2344.633521,71.60007043,0.939454573,945.8911048,774.1923703,328,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,251.0337183,2145.810448,61.55395709,220.36165,2336.706828,72.55607239,0.906576113,976.5827272,787.2395016,268,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,241.7818005,2181.565765,61.48052653,213.5228898,2098.638724,67.35222959,0.900163426,985.3625552,823.5148663,196,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,257.4840994,2337.69233,60.32131812,198.2212667,2086.748058,68.88605987,0.890218245,1076.9955,781.7133355,309,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,275.2294821,2123.871172,63.72679375,211.2044813,1965.27138,68.26368776,0.905600142,941.7309123,758.8243872,384,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,244.4680482,2116.692364,61.30626045,191.521002,2118.334877,70.32429545,0.945200192,962.8418725,741.7795853,220,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,267.896851,2059.960686,68.13603432,225.1802162,2216.092403,69.63285721,0.905531052,828.9093121,807.9376907,437,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,239.8808464,2064.308715,62.94993229,207.6577973,2051.826332,69.91197994,0.916819827,914.4414907,746.7737093,319,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,279.9471005,2324.565459,62.40256939,159.0502313,1981.825561,71.17902245,0.948760657,1044.130369,667.7219179,196,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,259.4367481,2087.21418,64.63719312,190.3910198,2050.518836,69.06924074,0.934518794,898.9530978,755.7964132,189,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,251.862115,2255.026243,62.00690838,190.4494538,2131.560607,71.31849393,0.941057277,1007.454583,735.4683357,346,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,281.9068768,2281.283708,63.80321386,285.9617788,2399.11067,67.9492161,0.945242996,996.4881737,889.4720253,267,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,263.6465828,2187.407098,62.49655402,179.5736,1931.818902,68.95187283,0.918002515,980.658441,713.7193076,448,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,264.1647033,2108.228286,65.38699524,258.586849,2483.545476,70.32403524,0.89852344,896.8463827,898.6033333,210,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,237.7471395,2174.371201,60.05313603,203.9021058,2033.879423,67.8145843,0.907145511,1005.68459,781.926085,433,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,223.9421125,2069.465539,61.5755614,259.653344,2365.498822,71.42585338,0.926252206,928.8368779,823.1117744,399,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,275.3448466,2304.93428,59.96490975,220.4955165,2032.772373,70.00540975,0.899103308,1078.72557,749.551239,236,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,257.6691098,2216.551713,61.83717706,230.8538327,2231.827419,69.87675688,0.92870943,997.4466897,806.2134042,327,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,238.1815104,2183.089414,66.28007117,326.2689275,2849.897203,75.15565045,0.970520409,889.6078738,857.7884188,222,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,265.7651278,2200.663846,62.7405765,246.5163415,2298.509957,66.61938932,0.909312462,981.719984,921.5063888,234,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,267.5403118,2356.335647,60.21531412,178.3075427,2095.136863,72.43044902,0.915469365,1092.599342,699.7653077,255,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,253.7945289,2157.421655,64.35658169,155.5271462,1811.313877,73.68794859,0.918827988,923.3727038,575.4684685,284,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,258.2994505,2064.527844,66.50006055,214.6046675,2123.672064,71.48478991,0.927154902,856.7867879,724.1701444,218,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,230.1692917,2337.745417,61.5161,133.9674117,1787.684583,68.16463333,0.931451107,1034.342735,650.8805394,24,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,275.8782941,2498.935588,61.52577941,173.762605,2349.844118,72.63715,0.847487583,1124.054876,772.4103466,34,Unstimulated,M,20221101,CD69+,NK-Cells
NK_control_2n,244.6873125,1974.361875,61.6115125,224.487625,2492.175625,75.12516875,0.950751633,907.2946815,788.8629933,16,Unstimulated,M,20221101,CD69+,NK-Cells
