,NADH_tm,NADH_a1,NADH_t1,NADH_t2,FAD_tm,FAD_a1,FAD_t1,FAD_t2,Norm_RR,Cell_Size_Pix,activation_label,Activation
2776,639.0910269,79.75200883,270.296595,2093.613178,339.5761065,87.72321655,85.50589354,2185.658467,1.015118734,180.0,0,CD69-
5454,1010.574055,63.07163824,352.6676471,2183.340735,360.2675348,83.83623676,124.9929059,1555.266176,0.980372015,68.0,0,CD69-
3875,730.5583921,78.91019971,320.847278,2281.747881,158.6603363,94.85998077,52.24021988,2134.809985,1.2151484,392.0,1,CD69+
189,673.3447066,76.98932208,237.7536042,2125.402027,238.401037,91.45437205,75.18730243,1981.469769,1.042650341,169.0,0,CD69-
3140,651.648928,78.73187905,259.1045948,2109.210286,378.9196965,85.87437631,126.7936782,1876.763703,0.966537229,221.0,0,CD69-
7091,783.1356944,75.6415726,377.0924795,2057.223562,472.8926313,82.85609041,166.0929986,1965.133562,1.128721866,73.0,1,CD69+
4258,629.0239147,81.28892283,282.2366086,2148.261657,242.1563914,91.82936827,76.08326091,2114.384381,1.088501195,249.0,1,CD69+
4487,609.2057183,84.07920665,345.851144,2011.572216,101.6956779,96.23728638,27.99996332,2021.759174,1.203888667,215.0,1,CD69+
3537,621.2774886,81.55496682,267.4213051,2172.071428,215.226238,92.2406142,74.34583888,1888.032529,1.049469207,484.0,1,CD69+
4140,589.5254283,85.37331683,305.1498925,2252.402753,322.5671837,89.3558058,99.62696299,2201.514192,1.19569247,371.0,1,CD69+
1826,654.2937695,79.39526083,264.0730742,2183.392558,370.1880421,83.95503407,106.1376982,1808.384518,0.903939132,183.0,0,CD69-
1887,608.6059062,79.01417926,248.8260271,1976.248289,260.7423366,84.28017719,93.84454522,1212.032316,1.048345607,237.0,0,CD69-
6494,1340.40658,59.13387908,455.5394157,2691.272974,1014.75418,69.05738007,355.2529565,2552.573562,0.960944801,306.0,0,CD69-
7455,1317.224699,53.80798033,340.4004426,2460.903443,907.0411482,70.80348689,247.1314902,2541.018689,1.055606961,61.0,0,CD69-
5799,964.5193371,63.81386036,274.452473,2184.84964,530.0872166,77.07956577,155.5868559,1791.36955,0.961584368,111.0,0,CD69-
587,596.520371,81.16045797,255.3629129,2073.348568,258.3504234,85.46910251,117.2022238,1120.971081,1.041301835,204.0,0,CD69-
5826,888.6139736,70.00674157,382.1190236,2081.905843,605.4020329,79.52357528,191.9600899,2189.416966,1.02535321,89.0,0,CD69-
4265,559.2365176,86.13421715,308.0748076,2114.622574,301.3531576,89.97245255,107.1419756,2057.525977,1.22276834,539.0,1,CD69+
4385,631.7909859,77.83978024,312.6366206,1780.35054,435.5093018,81.96330872,144.9148415,1688.19198,1.185452155,135.0,0,CD69-
2188,608.8526572,80.31796463,251.9158634,2063.285282,287.1103732,89.1874098,80.01050783,2014.29339,1.023880277,207.0,0,CD69-
3352,597.6153347,81.39724344,259.4147388,2073.571232,352.5997717,87.94255698,112.2532292,2097.587713,1.036706771,175.0,0,CD69-
6387,1192.444263,63.0403408,427.0350199,2532.290249,1081.930197,68.81645423,334.572796,2777.742139,1.024558466,201.0,0,CD69-
3731,622.136795,81.7906332,232.2012331,2388.713502,280.3726843,90.49686178,96.13815777,2284.310865,0.976485912,222.0,0,CD69-
5332,933.8668249,68.21738367,340.9836327,2244.102755,475.9789339,85.08701531,178.4040367,2180.051633,1.051150878,98.0,1,CD69+
6801,1234.459278,55.63496667,301.1379097,2407.217778,741.8742961,75.10002222,179.3057222,2436.796736,0.738119311,144.0,0,CD69-
6990,938.4858383,70.60179189,448.5183243,2123.127027,579.7487575,78.14470541,197.114873,1945.651081,1.151081166,37.0,1,CD69+
2200,664.2465799,78.62924852,276.0634624,2103.979936,284.5959181,88.75107254,63.27837541,2040.081602,1.043598382,208.0,0,CD69-
4115,656.7799247,82.38294547,283.3225664,2417.677107,174.7531297,94.58593241,55.32475535,2261.123345,0.933730783,58.0,1,CD69+
7145,1287.313318,54.02262083,353.1934583,2387.273333,1062.390843,72.38823333,363.1512917,2942.585417,1.176108336,24.0,0,CD69-
2355,654.6466145,78.11878967,259.1984662,2070.449392,363.4137446,88.36306636,125.2035993,2181.551626,1.071021324,191.0,0,CD69-
6381,1222.993409,66.22878024,451.2323636,2782.472885,1059.700536,66.75669289,315.7907668,2584.485534,1.04528834,253.0,0,CD69-
7035,748.6577442,80.286024,418.788,2108.8232,463.9875303,82.318232,182.5546,1785.2036,1.00987284,25.0,1,CD69+
2578,530.464032,80.79735069,231.0225498,1818.494019,216.0738967,93.04568688,54.87055785,2377.257054,0.868994948,109.0,1,CD69+
3098,659.227407,80.10932375,271.5106092,2233.485866,230.6363329,93.02018302,66.59189933,2424.717111,0.999093776,126.0,0,CD69-
5797,867.6948572,67.31345352,310.6875915,2035.423662,317.9841614,85.03433239,119.4600211,1426.266197,1.005746425,71.0,0,CD69-
5157,1002.68772,67.69513776,366.2518776,2360.640816,700.60483,75.38266429,216.699348,2205.788265,1.033106403,98.0,1,CD69+
6450,1156.253919,70.19965623,451.4062083,2919.891585,917.7478722,71.38430226,296.5246717,2476.597925,0.931087583,265.0,0,CD69-
1622,564.7420052,80.79870742,243.5162039,1940.351959,274.9805804,89.83052291,74.17492642,2047.141569,0.889152915,133.0,0,CD69-
584,615.7690424,79.5014782,250.3049256,2037.798526,401.821125,83.21068947,100.2091232,1958.796947,1.010501497,221.0,0,CD69-
7426,1093.030893,62.78880984,288.4627213,2453.009672,863.6275972,70.11775574,215.6676393,2385.992951,0.676508207,61.0,0,CD69-
476,615.2346013,79.84879849,245.4553982,2069.913743,241.4564552,90.66291081,68.87723461,1959.042482,1.025188372,226.0,0,CD69-
2975,650.8262319,79.56161512,263.346975,2163.800507,426.2318143,83.88231913,116.3823479,2037.476664,1.005458455,241.0,0,CD69-
7185,1222.873955,58.24043481,365.7282963,2426.138296,855.9766523,70.92092889,230.9675578,2401.87963,0.849862168,135.0,0,CD69-
992,709.5701198,75.68375192,254.8098594,2132.14201,341.4919925,87.15921763,96.0380812,2023.152946,1.011002143,176.0,0,CD69-
2949,600.8289058,79.22189876,218.0994032,2059.382863,258.1136733,90.59133613,66.12833183,2114.613186,0.900935579,189.0,0,CD69-
4894,965.4660444,68.96898308,375.7141538,2289.660731,864.8109429,73.76388154,347.5106385,2345.516385,1.006490954,260.0,1,CD69+
6592,1371.730771,57.02977887,455.4280141,2609.301408,716.0525418,76.09683239,212.6885944,2325.157746,0.729520791,71.0,0,CD69-
5253,857.4508601,72.20198803,330.7547009,2258.505299,458.5557251,83.4734735,149.7337256,2027.114359,1.007678471,117.0,1,CD69+
59,635.1703158,78.59071957,244.531459,2070.482975,398.1310301,85.94327075,122.094294,2102.691988,1.030965477,169.0,0,CD69-
4701,654.4916386,76.88682493,246.7967294,2027.006324,108.6300135,96.18219503,32.17217431,2262.754119,0.959699137,272.0,0,CD69-
3524,633.2946729,81.07307403,272.9044035,2198.889066,274.0307044,89.99716345,90.72856057,1931.924596,1.061911525,771.0,1,CD69+
342,653.8139374,78.45407229,260.3022648,2107.37326,182.9849651,94.26540516,63.16902255,2145.274316,0.986406228,160.0,0,CD69-
69,426.3442918,75.00532055,180.5849133,1536.104713,210.7932565,92.94623965,69.53501561,1882.677093,0.974587249,236.0,0,CD69-
7235,1192.504174,58.16004545,371.2048182,2335.392727,1200.839313,70.07534545,497.9530909,2918.001818,1.129931691,11.0,0,CD69-
4778,459.2527202,86.24913599,200.017205,2037.828438,187.9039844,92.63414281,79.6560136,1525.368449,0.942328747,456.0,0,CD69-
780,648.9066585,79.1035388,260.0012754,2131.702546,433.6654616,81.82805308,120.6640877,1865.333523,0.984183192,174.0,0,CD69-
624,602.5274325,80.85900003,263.8898519,2044.055736,186.1070119,93.10489231,75.90522936,1705.478507,0.995415172,109.0,0,CD69-
265,697.6709411,78.2420845,271.2646525,2244.874586,384.4387118,85.40039748,108.4662027,2032.731269,1.007343917,187.0,0,CD69-
1772,586.1450769,81.29354538,258.2175062,2016.331399,305.6336754,89.79949959,87.08939069,2160.679902,1.014874955,197.0,0,CD69-
2525,530.071476,83.11464825,251.7798243,1922.511752,293.3016539,89.50288057,92.14966918,2060.735733,1.021474667,111.0,1,CD69+
5561,1081.615762,60.45707966,306.8502949,2274.792373,585.3664586,76.75987458,208.1398136,1837.237288,0.966959427,59.0,0,CD69-
1341,991.3546636,81.15531819,306.5188553,3634.728827,355.4254121,89.85045648,104.3505353,2590.057577,1.112240147,753.0,1,CD69+
3448,138.380208,65.62079233,62.04891106,868.1661662,72.28505941,76.60044705,49.53122081,901.6564961,0.652941898,259.0,0,CD69-
2754,626.7147688,79.73211513,265.0665802,2045.292585,432.7551758,84.48586184,116.1674889,2177.695053,0.995326676,172.0,0,CD69-
2658,588.4208798,82.4158913,279.8659864,2047.908855,308.1346038,88.63558643,88.15204978,2042.461909,1.016884492,413.0,1,CD69+
716,646.830367,78.93404579,259.1672753,2100.438025,357.3494535,87.80742927,102.6924647,2157.740766,1.022086955,167.0,0,CD69-
4394,632.7669156,79.64864994,312.434533,1934.41122,214.7907919,92.42518915,63.6753679,2150.99571,1.113410678,198.0,0,CD69-
5688,1032.682943,59.56512143,218.5650529,2272.091286,554.106772,80.55238786,168.6935429,2171.547143,0.995454757,140.0,0,CD69-
2000,562.8336312,81.92021332,245.3933086,2016.72783,256.3643902,89.22126007,109.4336288,1496.098559,1.063410818,187.0,0,CD69-
1036,580.8457693,80.32219771,237.2718084,1983.783806,137.1356675,95.54536819,70.54488724,1556.709479,1.043581673,191.0,0,CD69-
1163,566.5760859,83.32069565,271.0786951,2053.852113,230.2622748,91.91992796,63.0152018,2147.542748,1.049712398,494.0,1,CD69+
1848,529.8934982,82.18818712,229.3114833,1929.618025,96.66026555,97.20402216,45.14308493,1900.416044,0.903691423,107.0,0,CD69-
6221,1070.266594,72.7332121,405.5710637,2907.217197,738.5899526,66.37972484,239.7784427,1805.327452,1.059849007,157.0,1,CD69+
4744,681.7076947,75.4810723,256.5071216,2002.068637,333.622403,86.93844147,87.04150009,1978.274023,1.069792357,203.0,0,CD69-
7717,1122.788744,63.51085652,383.7881087,2411.980435,688.820631,77.81257391,257.8821087,2217.283043,1.347518986,46.0,1,CD69+
2872,734.2023286,74.72605502,261.8187635,2125.882486,476.0388016,82.09282265,131.6768528,2056.184506,1.026505244,171.0,0,CD69-
1511,482.92556,85.01929553,282.4867067,1668.50103,269.7685801,91.61371358,86.45632362,2242.49476,1.114072733,115.5,1,CD69+
2014,571.9724074,83.28056461,261.0563203,2126.749717,270.8204559,90.06216583,73.13911187,2072.818579,1.015843188,190.0,0,CD69-
4404,686.0408518,73.36863086,263.2728962,1856.733154,445.1822437,83.41135246,106.6957942,2161.486315,0.974300971,51.0,0,CD69-
5236,1024.403519,67.169404,319.939456,2505.68344,478.3075099,81.9998192,146.3569328,1990.92272,1.013857447,125.0,1,CD69+
3197,700.2182287,77.07388441,267.1763647,2161.779694,390.2067191,86.25054839,130.7083054,2034.381522,1.026920237,171.0,0,CD69-
575,636.0043019,78.4923522,246.0665598,2057.458442,413.308583,84.18089764,108.5695919,2062.698092,0.959878639,181.0,0,CD69-
2980,612.015269,80.7275642,273.0888115,2030.670157,331.2701066,88.30928525,99.21763313,2092.590725,1.040041607,199.0,0,CD69-
4,624.159625,79.59111696,249.0676711,2101.907755,240.6988864,91.32195508,62.41032226,2116.461846,1.026619355,197.0,0,CD69-
4672,697.6359197,75.41069155,258.0824917,2065.560009,63.49618028,98.02975303,20.61379821,2257.614907,0.814632166,220.0,0,CD69-
2994,599.2647995,81.05420402,246.9967127,2126.619906,202.6136604,93.01342926,106.1403932,1564.428003,1.04445778,234.0,0,CD69-
6258,961.0907446,76.14962138,393.1070314,2805.745912,871.2529397,70.53794969,287.4475616,2409.497547,1.10073598,159.0,1,CD69+
4649,704.064101,74.98514313,243.7702994,2096.431404,145.3902245,94.85059511,37.3340592,2220.597253,0.939212443,228.0,0,CD69-
3487,637.197917,81.1152749,269.0221062,2200.984104,303.5575159,88.67343361,79.67354437,2036.251235,1.090526694,589.0,1,CD69+
2453,640.8348805,79.42675459,271.8694795,2083.935534,369.4048252,85.83523703,125.8512559,1847.601242,1.081274843,198.0,0,CD69-
3687,585.1589838,83.12828135,276.0384892,2138.442343,155.8145871,94.61480093,44.39495079,2120.589087,0.925324809,356.0,1,CD69+
6051,1084.643253,58.30446,297.6765286,2186.757571,511.0970043,78.71459857,155.9918,1825.546571,0.989736997,70.0,0,CD69-
6090,1070.726557,60.89675275,328.6598604,2235.766593,608.9693908,78.26986813,211.0376264,2046.347692,1.000347282,91.0,0,CD69-
6663,1343.361501,55.828525,467.7152619,2462.340952,581.8751642,77.47384881,146.4068298,2060.320833,0.992939072,84.0,0,CD69-
1450,613.9408654,82.53131064,258.0217832,2119.370259,211.29401,93.43588456,72.4845138,2183.169925,1.095231197,217.5,1,CD69+
5246,808.4222005,73.46344045,366.5372247,2047.023483,435.2610881,82.72512584,144.0968056,1807.837416,1.069762003,89.0,1,CD69+
1528,417.355536,84.5903274,249.6259717,1429.896928,321.5747323,87.79760104,117.4919174,1806.430821,1.141411374,361.5,1,CD69+
352,697.1984777,76.84592133,269.0465902,2123.772223,276.9635121,87.72858818,83.44724166,2048.518113,0.99193798,209.0,0,CD69-
6560,1406.766544,54.77202143,508.8446071,2498.7175,416.7578024,85.61155714,126.9643071,2157.142857,1.054424279,28.0,0,CD69-
7147,1195.555176,59.2086038,336.2408734,2450.084304,683.4263053,76.46104684,178.588243,2332.895316,0.883874158,79.0,0,CD69-
7332,1060.837622,62.52815,293.11725,2343.204375,791.525981,71.8230625,213.8139422,2274.797969,0.836088601,64.0,0,CD69-
3302,599.7620829,81.16369993,260.8146332,2064.027668,354.5151987,86.53278351,86.68108774,2077.287098,1.010325815,153.0,0,CD69-
5094,956.1874813,70.51580467,381.4276449,2364.295701,717.6134694,71.99857477,229.7520981,1976.423925,1.036842876,107.0,1,CD69+
743,548.432487,81.64519095,220.3598883,2006.742786,328.5081338,88.50434568,126.0960247,1873.842509,1.014103156,206.0,0,CD69-
6533,1428.780664,51.95478571,383.3588571,2559.721429,503.644203,85.45117143,170.5982357,2489.974286,1.192856247,14.0,0,CD69-
6154,974.7065822,61.88884955,342.8283351,2017.098468,489.5622023,78.01715676,143.5427676,1713.97982,1.052256145,111.0,0,CD69-
3353,632.9747909,79.54374092,248.4233471,2133.696005,444.4056744,83.8501182,120.7887286,2136.740766,1.013353114,223.0,0,CD69-
546,559.2888722,81.72336808,233.3855109,1997.835811,196.3656772,93.37121135,84.55070796,1764.681868,1.00097447,192.0,0,CD69-
4410,618.4112881,83.69405725,340.4022655,2062.706203,333.7527609,88.05502678,109.8604411,1974.715289,1.213946843,828.0,1,CD69+
3021,626.293113,79.11120331,256.5264278,2042.687377,319.3651289,87.27428784,90.50913881,1891.425085,0.965450011,182.0,0,CD69-
1192,574.4788028,82.11947141,256.7939321,2043.841245,402.0119177,87.18813104,121.7274459,2304.05152,1.117227655,95.0,1,CD69+
2325,603.5002307,79.98973505,248.2101468,2036.52916,358.0573321,86.26816017,112.0593077,1951.117229,1.010068851,218.0,0,CD69-
96,659.3909075,78.54824344,269.3651774,2097.253328,279.1353074,89.23110915,89.89153072,1869.246733,0.985519397,195.0,0,CD69-
6681,1353.016511,49.38907091,372.1588909,2311.137455,844.2578785,73.18302182,249.4802727,2505.703273,0.904600485,55.0,0,CD69-
5542,913.7333574,63.37690081,232.6711032,2107.997177,522.0896444,81.28383548,189.1141347,2008.207339,1.019523738,124.0,0,CD69-
1749,660.9321406,78.42658425,249.7268301,2159.089328,333.7844019,87.2431724,89.36249016,2035.373903,0.918530619,295.0,0,CD69-
5982,943.6496535,62.10565326,290.371413,2014.447826,570.9478009,75.8894337,201.2487543,1724.288587,1.044347297,92.0,0,CD69-
1248,516.8231028,84.82679395,259.9739035,1972.396455,212.0431698,92.62820904,56.05045706,2168.445876,0.913702182,384.0,1,CD69+
5514,841.995075,70.30713367,333.0557449,2063.674592,569.8666438,80.1388898,177.1119184,2166.557041,1.019241162,98.0,0,CD69-
4528,601.3180916,84.95759882,339.9532895,2103.248971,236.4744984,91.68115924,73.79614426,2067.741335,1.176201615,752.0,1,CD69+
4852,1082.86959,69.6017856,456.951072,2562.68528,901.6066271,71.9920704,331.88266,2392.43884,0.976533706,250.0,1,CD69+
5336,833.7060391,71.290175,345.6229091,2063.553636,590.228422,80.17587955,202.7242955,2173.103864,1.08208216,44.0,1,CD69+
6880,784.1550731,78.85024894,422.4390426,2138.773617,531.618098,79.70930213,163.242934,1977.581277,1.041390283,47.0,1,CD69+
3775,584.5641457,83.0135369,248.1636429,2236.162994,164.9821442,95.79152069,75.74921951,2895.756055,1.163726891,226.0,0,CD69-
6291,968.5418604,73.87858012,413.0533494,2563.408554,901.6048615,69.53300602,265.547594,2407.108012,1.093353936,166.0,1,CD69+
6162,996.2565227,63.19529407,287.0417746,2236.343051,559.900314,77.81502458,183.0839068,1887.10839,1.010556559,118.0,0,CD69-
2301,647.9881809,78.7962754,268.5758124,2070.845327,298.6134879,89.38709571,80.4264138,2140.646826,1.039648648,198.0,0,CD69-
5367,883.1509105,71.13988729,349.5992288,2243.331102,604.358368,77.7285678,195.7038898,2048.107288,1.049805021,118.0,1,CD69+
4973,1272.97216,61.57796603,502.5128804,2553.620957,993.8987339,72.82491675,354.5317373,2745.625981,1.017747085,209.0,0,CD69-
933,645.5706683,79.5265971,264.5326769,2133.156095,328.2824596,86.30411623,95.8670369,1858.349267,0.996819177,312.0,0,CD69-
6147,877.4520996,70.2035275,323.935925,2203.537125,401.8055049,85.10634625,152.018865,1776.78375,1.001308144,80.0,0,CD69-
6626,1221.354807,57.76701667,420.7656667,2317.718333,760.5437743,76.52526667,290.4471667,2310.555,1.106160508,6.0,0,CD69-
1213,518.8176501,85.31467139,253.1685918,2079.047841,212.8501604,92.74266781,54.61905491,2235.333756,0.944060289,369.0,1,CD69+
6368,1139.61904,66.46801457,443.2886281,2598.583367,888.2758701,71.81503869,323.8609246,2440.21206,1.061642805,199.0,0,CD69-
4763,601.7508491,80.38250488,248.9711568,2044.185835,215.6021156,92.23258781,58.25027466,2058.491257,0.999216616,187.0,0,CD69-
6477,1141.719842,63.38845271,393.3591155,2467.803357,1040.739264,73.3318574,374.9005054,2897.834404,0.984322235,277.0,0,CD69-
2140,584.7126641,80.48520792,235.7305483,2028.959684,274.1875589,89.97667472,81.68890953,2020.882209,0.948901311,251.0,0,CD69-
4553,679.1847076,76.71298558,248.9549629,2102.550648,322.7286181,87.98937625,89.86310523,2037.468576,1.022146499,253.0,0,CD69-
5443,982.1880999,63.8430344,309.3355952,2181.97808,548.4353968,79.9195976,194.73788,1961.49832,1.040045088,125.0,0,CD69-
1452,518.7748489,83.87159666,275.7307019,1838.67401,282.3972791,91.44199814,110.3661838,2169.885157,1.167515276,309.0,1,CD69+
7552,982.0044208,69.80276429,417.5145714,2287.985,723.6080164,78.85692857,346.2467857,2174.341429,1.366433561,14.0,1,CD69+
3847,599.9558719,84.53744498,308.4785458,2216.904838,287.3396807,91.24590317,97.04570525,2292.349624,1.201395014,526.0,1,CD69+
2854,665.0390402,78.65343931,274.260832,2114.827904,451.5795324,83.22522036,118.2888258,2107.16786,0.973242571,192.0,0,CD69-
4639,640.2948958,77.21666437,237.0700333,2016.22203,109.5618853,96.26572159,35.51799786,2039.453923,0.902303152,306.0,0,CD69-
1941,623.8527955,81.04112037,278.3220829,2106.564241,399.7814377,85.46461212,99.54179741,2184.020808,1.021583818,186.0,0,CD69-
5852,886.977194,65.91426667,322.9177471,1997.414368,567.117873,78.47641494,196.7911621,1926.258736,0.996736554,87.0,0,CD69-
3066,587.8574807,81.0472405,263.4202917,1979.837503,367.5222683,86.92992639,88.98204447,2227.913424,0.985558184,192.0,0,CD69-
7271,1160.099616,56.76308529,331.9138235,2248.368824,728.6858183,75.32095,206.8552382,2317.569412,1.09781559,34.0,0,CD69-
5363,934.9158697,67.94387458,322.5696949,2242.325424,525.3547362,79.34929492,166.2273898,1912.932373,1.000006044,59.0,1,CD69+
4603,436.7329727,81.53428249,120.4316278,1832.604245,191.7949725,92.16089053,56.08277577,1806.56172,0.701456611,98.0,0,CD69-
7459,1061.420506,68.66223043,427.6288261,2448.942826,774.7649598,73.5568913,236.0292239,2278.69,1.145301947,46.0,0,CD69-
3184,620.8258202,79.48780323,254.8085423,2045.046961,326.5687099,87.80145152,90.65321928,2036.693489,1.005847532,209.0,0,CD69-
4957,1038.034022,67.78506233,410.4503004,2388.976054,1009.640541,70.03377489,353.5063318,2570.929058,0.974847572,223.0,0,CD69-
847,641.2971497,79.0992843,250.5757554,2116.986188,367.6728499,85.93356267,101.366782,2019.649997,1.065597708,175.0,0,CD69-
1442,397.5148698,84.12262874,249.4530674,1258.468406,96.14793905,96.38610077,43.902167,1492.613363,1.182333185,279.0,1,CD69+
333,641.4807886,77.32431617,246.5795375,1988.350288,412.2237815,85.99130554,119.8741012,2205.911998,1.032978358,168.0,0,CD69-
6440,1222.426363,62.97648515,409.1357475,2653.696163,1101.023988,71.12454406,373.588146,2946.499777,0.946695942,404.0,0,CD69-
690,625.4713985,78.9620093,257.363957,2013.388194,369.0065534,87.24128635,100.4120712,2225.555584,1.059391458,196.0,0,CD69-
3828,639.1623556,73.70099619,236.4482895,1793.894863,355.6875186,87.23841889,94.61053389,2167.877428,1.085067465,150.0,0,CD69-
854,595.8064568,82.30647814,258.8082848,2173.568214,264.2751839,87.9512323,85.250858,1657.528,1.02833872,172.0,0,CD69-
6698,1375.566805,57.33819902,461.4698137,2606.886176,532.7233561,80.48236667,202.8431686,1905.884216,1.187177258,102.0,1,CD69+
3985,545.0978565,86.47448297,294.865602,2159.868888,254.3177375,91.72330514,79.59136278,2200.935251,1.167940883,182.0,1,CD69+
289,487.6257467,82.13654348,140.0573877,2089.17743,303.9525951,87.97600445,83.09626751,1931.231376,0.515740499,162.0,0,CD69-
2369,581.3334632,81.03016154,236.5285393,2069.761281,142.9776663,95.98946381,62.68996206,2058.033413,1.005766628,160.0,0,CD69-
4527,593.4011559,84.41950948,335.9021439,2008.958943,193.9284965,92.77749704,61.13587217,1928.297338,1.165191068,627.0,1,CD69+
1606,432.1614092,72.47721788,173.709521,1599.260479,142.5460217,74.22377818,52.77497664,1387.128858,0.883862137,216.0,0,CD69-
480,684.4956281,77.35263988,267.1089702,2111.969185,323.2003347,87.52769131,123.8846088,1717.958,1.050672556,196.0,0,CD69-
4355,610.7262993,82.8339842,287.3606834,2182.410353,373.1792798,88.67235224,135.3446167,2225.790331,1.199045806,262.0,1,CD69+
4179,573.3673176,84.20656563,276.5728531,2175.253231,231.0002998,92.43536803,72.2491178,2172.911477,1.058731028,110.0,1,CD69+
2102,579.8176587,81.06114027,244.2289723,2029.687502,345.7571707,88.22665548,98.2912569,2203.541847,1.009962987,171.0,0,CD69-
446,632.517486,78.11967695,239.5792083,2046.336631,369.7804108,83.56979393,89.90290574,1796.739717,1.047286294,196.0,0,CD69-
4806,668.4628149,76.50200424,238.1808911,2086.649462,315.055687,88.33818599,86.19158554,2046.369263,1.042065444,181.0,0,CD69-
6796,1494.242499,48.49466835,423.4043291,2506.298734,562.206771,81.39674051,157.0853975,2349.430886,1.032709687,79.0,0,CD69-
1273,598.6024714,82.15385501,266.8618231,2132.117202,347.595527,87.30171923,111.5427395,1975.949824,1.092241479,441.0,1,CD69+
4664,655.3335187,76.19843837,221.3912856,2052.775914,165.6748979,94.21068523,43.96796076,2119.245253,0.963470154,239.0,0,CD69-
552,593.7693137,79.77809777,252.3885316,1939.291375,294.949316,88.91358036,94.02112688,1939.865065,1.060639348,159.0,0,CD69-
3482,563.8134414,82.23425577,271.9496592,1939.213054,247.5658256,92.38269975,63.37858857,2450.626655,1.05096934,196.0,1,CD69+
6445,1145.522741,66.70251993,416.9742915,2634.220332,939.9018212,70.69348672,299.8072694,2502.750258,0.966813273,271.0,0,CD69-
6760,1003.076529,71.04487283,444.611422,2379.444566,595.1741931,79.0341711,195.2610746,2108.716647,1.059362518,173.0,0,CD69-
549,586.7951181,80.38784226,241.1598207,2007.0861,331.2245468,84.79060295,89.03177315,1755.04987,0.967338634,189.0,0,CD69-
6621,1288.381009,54.09802,312.5965333,2442.34,624.4487115,78.79045333,193.9852667,2274.046667,0.953662066,15.0,0,CD69-
5913,919.1857112,62.92661504,283.8086735,2004.991593,643.3543025,75.33481593,221.7667611,1942.792212,1.020685566,113.0,0,CD69-
6651,1211.096777,54.85778824,338.2359632,2277.348603,960.9069968,68.22417206,250.2357941,2495.236765,0.847842459,136.0,0,CD69-
7362,1099.426494,60.86350435,263.6783043,2400.924348,788.7774921,75.6007087,233.6318696,2563.234783,0.989460866,23.0,0,CD69-
5168,743.6729854,73.07429906,330.635066,1873.532547,560.3191307,82.18911981,204.7452689,2185.013491,1.055986869,106.0,1,CD69+
1212,536.8170156,83.97385471,266.5454119,1959.154017,241.6067514,91.46995968,65.24454948,2148.918347,1.082107102,405.0,1,CD69+
2089,685.195517,77.80094772,272.4833299,2132.48053,366.2214233,82.95839233,92.01887207,1717.678804,1.049213137,178.0,0,CD69-
6787,1502.076434,48.95311616,419.6818889,2551.734545,767.521725,74.71024949,223.6537162,2385.385859,0.885770505,99.0,0,CD69-
7227,1542.078742,45.22757487,386.8699319,2497.211885,951.3689614,70.29687487,302.0781723,2544.596283,1.135070006,191.0,0,CD69-
5420,932.8765184,65.24642529,316.9742989,2105.392069,638.5857784,76.89070345,199.6853678,2099.411609,1.018066474,87.0,0,CD69-
5128,910.4544027,70.67206234,356.6804584,2263.184156,588.2037768,79.10921299,183.8850558,2120.481688,1.07520022,77.0,1,CD69+
4897,823.7892371,76.43336372,391.5969628,2244.26986,960.9099104,71.57754465,386.7090744,2436.936651,1.010280274,215.0,1,CD69+
1231,544.7057649,83.99368373,271.3243487,1998.601955,280.6001365,90.19328031,89.63522452,2064.36097,1.114403428,817.0,1,CD69+
7653,823.7473203,74.54833855,370.9037952,2144.371205,753.9116477,76.53724217,264.3426988,2414.89,1.312456656,83.0,1,CD69+
6968,915.2654938,74.19878,440.0472,2284.909,467.1384334,83.08599,174.18714,1911.8735,1.056114987,40.0,1,CD69+
6416,1187.205586,60.02963758,371.5276074,2429.392282,1045.201362,70.20999698,377.8094597,2706.009597,1.035604579,298.0,0,CD69-
5204,988.9413319,71.80463294,305.3911518,2783.592588,482.588004,81.10425176,151.9242894,1920.184353,1.051793152,85.0,1,CD69+
5867,1012.471027,59.75692619,302.1661179,2072.106667,748.0535942,76.37803929,248.0296071,2370.868929,1.005907376,84.0,0,CD69-
7479,1167.822488,60.6218609,299.3418654,2507.333141,784.07907,72.55616603,207.2120885,2330.643205,0.913379528,156.0,0,CD69-
789,526.8340939,83.47683605,232.297929,2013.320344,253.3814815,89.91401797,89.56862134,1742.768357,0.958996854,198.0,0,CD69-
561,610.6356922,80.11527252,260.7991013,2025.839626,328.0473639,88.77270033,94.36931315,2180.720021,1.04234997,155.0,0,CD69-
298,635.165755,78.35683363,254.3532662,2016.637939,349.4662223,87.81219576,108.2406079,2084.482735,0.986449006,228.0,0,CD69-
4360,570.6127079,85.79507256,300.1892178,2221.203139,253.6519877,91.40155875,80.7246199,2104.637137,1.152370259,327.0,1,CD69+
1299,748.6970233,82.59324985,293.0685453,2311.820264,214.1791049,93.15259575,66.00586718,2265.558665,1.044124711,238.0,0,CD69-
3601,629.7970493,80.57453421,283.1814969,2084.392083,192.6777433,93.25896538,56.61052204,2121.561361,1.073282106,583.0,1,CD69+
5114,1038.552114,69.41218426,382.1284907,2560.258426,597.6117977,76.82813611,190.2284019,1934.980093,1.075217214,108.0,1,CD69+
