cell_index,n.p.mean,n.t1.mean,n.t2.mean,n.a1.mean,n.chi.mean,f.p.mean,f.t1.mean,f.t2.mean,f.a1.mean,f.a2.mean,f.chi.mean,rr.mean,n.tm.mean,f.tm.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,npix,NADH,FAD,Group,Donor,Experiment_Date,Activation,Cell_Type
12,1150.06,427.7085867,2562.7154,66.94732067,1.076540467,57.86,320.7262533,2217.398,70.05938267,29.94061733,1.004725213,0.948308392,1135.193346,880.3419744,305.2375954,36.77262226,80.76985955,4.637193885,0.103054067,28.48737622,129.3227376,302.7552247,4.358793509,4.358793509,0.092013975,0.032910209,106.0976022,106.3623044,150,a_3n,a_3f,Activated,M,221101,CD69+,NK-Cells
93,1110.233333,413.3758933,2667.537267,62.68070667,1.076675087,79.35333333,285.9503733,2326.838133,71.22691667,28.77308333,1.008352907,0.936445262,1255.068614,869.6812992,313.3263714,38.30548756,113.3897106,3.971521568,0.11630034,58.64580713,84.8044125,246.5242356,2.740792242,2.740792242,0.101435463,0.033811463,99.96424323,97.87873959,150,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
108,1023.173333,435.26318,3031.986867,64.97941667,1.07431886,44.04666667,255.3010267,2095.685667,72.70915067,27.29084933,1.01784938,0.958211702,1342.503378,751.9764724,144.8874475,34.41887598,114.3607658,4.471401412,0.091147155,8.041283302,102.571046,302.1093674,3.699275954,3.699275954,0.100287434,0.008441142,105.2458747,118.506447,150,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
47,542.1866667,393.20278,2419.1994,67.92491267,1.05146014,53.81333333,291.31318,2393.37,74.58005,25.41995,1.026802747,0.909039263,1040.686569,820.9875538,153.9837169,56.51593574,136.2523918,4.268258118,0.108813937,25.43959464,81.28471324,253.3170617,3.119593616,3.119593616,0.093653552,0.038008521,104.0466593,107.9615656,150,q_2n,q_2f,Control,M,221101,CD69+,NK-Cells
20,571.42,422.5965067,2409.6398,70.004364,1.05950616,26.83333333,354.46306,2678.498667,80.60315733,19.39684267,1.019148733,0.952536389,1022.304328,795.6573396,217.5214645,46.64511932,197.5849802,3.823482819,0.114564951,12.38987282,115.3694707,402.6293429,3.500605594,3.500605594,0.10953108,0.021206319,135.9069419,111.0098032,150,a_5n,a_5f,Activated,N,221114,CD69+,NK-Cells
66,436.4133333,421.5694733,2493.348733,69.29827933,1.056225173,19.32,279.8435467,2217.6974,77.60899333,22.39100667,1.034720553,0.95466874,1058.322384,695.6556842,131.6057865,41.35998303,159.9592517,7.584604368,0.092282663,6.746930697,88.59501399,495.9402995,5.366703803,5.366703803,0.10411656,0.019414915,191.1332375,113.7629075,150,a_5n,a_5f,Activated,N,221114,CD69+,NK-Cells
68,1026.463087,411.7568658,2597.430201,67.29454027,1.011103886,65.59731544,308.0083423,2435.910336,71.60886376,28.39113624,1.048152745,0.940442776,1128.145469,907.7697464,246.6896925,30.05798059,96.98510193,4.852215148,0.107439355,28.70491046,91.49343556,253.3842147,2.901348642,2.901348642,0.101920284,0.019467895,134.2969162,98.13056747,149,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
26,565.7181208,395.820302,2493.26443,56.80996577,1.028075584,57.48993289,282.1493826,2296.98906,70.79608255,29.20391745,1.042651369,0.907732164,1299.820493,864.6597696,127.0439422,67.39073402,129.3055754,3.083741748,0.107632833,32.97862073,91.96300141,190.2360873,4.03176329,4.03176329,0.109249681,0.046650437,93.70629188,93.43648123,149,q_6n,q_6f,Control,M,221101,CD69+,NK-Cells
16,606.9060403,387.2512953,2378.252081,68.43720134,1.090442805,58.71812081,260.9961946,2245.923624,77.91083691,22.08916309,0.991074987,0.910559905,1018.102163,690.762804,115.6119057,33.32768349,145.102146,2.949731945,0.129477303,33.73006529,64.21016163,421.7302189,3.853767513,3.853767513,0.100145567,0.048724045,105.6533549,116.4066554,149,c_5n,c_5f,Control,N,221114,CD69+,NK-Cells
138,666.6442953,396.342906,2370.833758,66.98846711,1.040680295,51.6442953,291.9385906,2260.230201,73.92589597,26.07410403,0.989196765,0.925429048,1048.413914,803.4377066,177.0896503,35.89129693,121.2098783,3.262084155,0.094067316,24.39319628,59.81588139,201.7993996,3.363459901,3.363459901,0.121972629,0.034919912,96.11412416,107.8848987,149,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
225,320.5472973,373.5192568,2428.603446,71.34441892,1.047815581,24.35810811,372.8367568,2457.153446,77.02804527,22.97195473,1.008604514,0.924559423,961.0491726,843.0104425,113.8524725,69.8933662,191.8347789,3.680335506,0.121148446,10.42172648,103.0883604,422.7989291,4.338002558,4.338002558,0.087932554,0.031689052,109.5161258,140.763058,148,NK_act_3n-008,NK_act_3f-009,Activated,D,220303,CD69+,NK-Cells
144,301.3783784,368.4539324,2336.871014,67.9124777,1.063028601,46.96621622,263.2553919,2105.040405,78.46189595,21.53810432,1.003140622,0.86225406,994.3394247,654.7449715,132.4225049,131.7951672,277.5841028,4.230411346,0.132914067,39.28500701,128.1985937,444.6665963,7.068551168,7.068550716,0.129874472,0.097535665,118.0289411,216.1177735,148,NK_unact_5n-032,NK_unact_5f-033,Control,D,220303,CD69+,NK-Cells
153,199.7364865,335.231223,2252.307432,69.32435811,1.10230098,25.17567568,177.9390196,2080.847905,83.20436419,16.79563547,1.028694155,0.884536038,921.8800521,494.5740899,45.5957334,131.2899286,301.9198977,3.506354957,0.112535822,7.554533005,173.1646787,387.2765972,4.76618247,4.766183003,0.120711329,0.038132874,189.3846753,232.3858592,148,NK_unact_2n-023,NK_unact_2f-024,Control,D,220303,CD69-,NK-Cells
55,207.4932432,338.1653716,2204.359932,65.7022473,1.035383845,32,332.6233311,2405.738919,74.69108716,25.30891284,0.971640493,0.859654706,974.7770384,846.2834958,63.7662074,75.38473628,186.972816,3.832931045,0.097182454,9.989109716,148.8099377,404.5201109,5.010164774,5.010164774,0.101353069,0.048233175,91.25488576,167.0108484,148,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69-,NK-Cells
31,824.6756757,429.8992365,2644.084865,67.1050223,1.105002892,59.24324324,301.9802838,2279.069257,73.69410405,26.30589595,0.994529324,0.93260991,1158.989591,817.7101687,106.195444,37.3457279,87.10879761,2.758381231,0.117766957,21.38745949,63.26509835,210.6449378,2.77969955,2.77969955,0.083624428,0.023765858,71.29267829,74.16664282,148,a_3n,a_3f,Activated,M,221101,CD69+,NK-Cells
134,634.6216216,353.8034459,2422.250135,61.0793973,1.047120493,74.50675676,303.0047297,2393.841689,74.57585068,25.42414932,1.027641757,0.89597362,1158.273292,831.7154661,191.1271759,62.69886691,117.6923567,3.873663181,0.108295362,49.3648773,69.02617628,246.3590137,2.622493176,2.622493176,0.090727906,0.058702664,108.3159627,94.36930048,148,q_6n,q_6f,Control,M,221101,CD69+,NK-Cells
42,587.8175676,440.8777703,2432.096284,71.62882432,1.048691777,35.5472973,358.9282635,2464.627973,78.23278986,21.76721014,0.951385284,0.941636447,1005.205539,809.2083526,226.5636232,52.90367772,210.830024,3.855076132,0.123798722,23.44057023,147.9966239,407.8102418,3.685217365,3.685217365,0.124087871,0.028825293,115.8107264,151.1741909,148,a_1n,a_1f,Activated,N,221114,CD69+,NK-Cells
106,732.6013514,381.3603851,2457.303176,65.99552095,1.038777486,78.20945946,294.561973,2424.935338,75.05472973,24.94527027,1.088807223,0.904410915,1087.020239,825.0603343,151.9747893,54.40343304,99.21479779,2.310652914,0.106771337,38.6831281,31.17722481,144.7891306,1.901206286,1.901206286,0.103051551,0.042219262,89.64598975,61.7337991,148,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
255,212.8163265,306.7152653,2291.556939,67.70200476,1.023580435,53.52380952,271.3060898,1972.34068,73.74428503,26.25571497,1.10060949,0.797385755,942.9649915,713.4194585,85.23657814,133.3008436,240.067551,4.365645854,0.103244919,43.94678185,131.3443433,319.8838236,4.185262278,4.185262278,0.100826954,0.113528087,129.4423585,151.4272269,147,NK_unact_4n-029,NK_unact_4f-030,Control,D,220303,CD69+,NK-Cells
56,1002.231293,430.4368571,2695.817279,59.55605714,1.067682782,70.59183673,298.7681701,2295.181769,74.03395034,25.96604966,0.997380265,0.933393055,1345.764421,814.2356774,221.4805124,44.14221584,97.32826638,2.200325754,0.107398777,32.54475424,50.43943415,269.4491949,2.640531853,2.640531853,0.095753613,0.029440593,63.48043797,95.95185074,147,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
69,908.1020408,408.3947619,2504.882653,66.6611449,1.07124268,98.85714286,300.4327755,2202.648299,73.67580884,26.32419116,1.093169034,0.903308647,1105.791327,799.0408135,238.5345882,23.30346062,93.01284118,3.050671261,0.107720206,54.72383969,49.9295594,151.8537974,2.237059175,2.237059175,0.110383679,0.047390808,53.43547865,57.91574559,147,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
118,1287.462585,421.7767755,2704.213673,61.12016667,1.065108197,98.14965986,265.8842041,2350.087415,73.36678844,26.63321156,1.032540939,0.927114058,1310.551757,818.8423032,406.8158897,47.14373465,114.5538761,3.432450819,0.108371555,65.20403737,50.56097014,201.6453829,2.227384559,2.227384559,0.09362772,0.04886795,106.1308348,82.0899529,147,a_5n,a_5f,Activated,M,221101,CD69-,NK-Cells
18,536.7210884,417.9035374,2422.883878,69.21203061,1.04928232,24.78231293,262.763102,2275.828503,77.14258639,22.85741361,0.995389313,0.948487527,1035.652944,717.7992595,262.2192114,38.00361519,127.1551045,3.601775823,0.102084366,17.06174003,107.7075118,365.4860874,3.105601456,3.105601456,0.112625887,0.034141726,94.64226445,115.0488467,147,a_3n,a_3f,Activated,N,221114,CD69+,NK-Cells
53,539.4489796,410.1688639,2402.370884,66.10781293,1.079805014,26.14965986,244.6176531,2301.032245,77.92059864,22.07940136,0.98453383,0.946824537,1083.560101,693.2737385,203.3682531,34.98040393,128.916257,4.730506393,0.104753554,10.97278935,45.7158641,250.7328356,4.069469914,4.069469914,0.098835952,0.029963432,91.67921452,89.11001478,147,a_3n,a_3f,Activated,N,221114,CD69+,NK-Cells
14,535.6394558,405.6158912,2372.691088,68.90433061,1.092145551,20.72108844,357.3053401,2377.014626,73.58764966,25.34711905,0.993509408,0.95190588,1018.255316,854.2667859,298.4593074,36.60892767,138.7291179,5.147563177,0.098438929,8.400735709,145.4309831,606.4876586,13.72726296,5.426390879,0.136940057,0.028225584,114.1359655,146.4118872,147,a_4n,a_4f,Activated,N,221114,CD69+,NK-Cells
26,978.3082192,415.0657397,2558.329041,60.97259658,1.06653463,58.19863014,283.2458836,2386.206644,73.46768493,26.53231507,1.009423329,0.942390871,1250.602446,835.5350699,190.1173708,28.76252808,97.98485217,2.391659279,0.120646735,26.9304647,54.05737699,252.9437615,3.095628836,3.095628836,0.097291802,0.028204212,57.39636105,67.69272108,146,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
92,947.3493151,419.4989178,2414.125137,73.2869,1.118588459,127.0753425,364.3759521,2559.948151,72.69728836,27.30271164,1.104105068,0.880954051,953.0168683,959.1896149,258.3078247,26.92205765,91.50017039,2.837494418,0.116936772,64.73618459,63.23579801,241.5090194,2.758374683,2.758374683,0.131372547,0.062433816,67.61601417,60.2499113,146,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
44,1156.09589,398.7351644,2595.205137,66.90521712,1.066776849,52.60958904,271.3181712,2322.043904,74.33227534,25.66772466,0.989176315,0.956852414,1124.594775,794.8659675,177.9415762,28.67516145,115.1185059,2.170330197,0.108310055,19.69889662,42.87143657,178.635489,2.840859353,2.840859353,0.096092746,0.014083341,47.02114653,48.62817904,146,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
24,686.8219178,405.5054795,2339.769863,62.29655137,1.077166644,78.8630137,347.1199589,2460.131096,70.92903151,29.07096849,1.078908144,0.894271071,1135.037357,953.1324389,245.9556642,34.36860897,98.23545855,2.859938517,0.122917425,41.14090676,75.88892533,335.9117456,3.4268189,3.4268189,0.127524119,0.050552382,76.15790233,87.59358347,146,q_2n,q_2f,Control,M,221101,CD69+,NK-Cells
119,686.3630137,404.0968493,2424.170753,66.03849452,1.095009897,74.54109589,267.8860068,2235.635068,71.60155274,28.39844726,1.013102979,0.898437132,1088.460571,823.4674682,209.4229141,48.57376997,132.2681584,2.607526177,0.148012664,41.97439724,84.10012907,282.2192099,3.104814763,3.104814763,0.076885704,0.052531613,58.38210485,118.4256187,146,q_2n,q_2f,Control,M,221101,CD69+,NK-Cells
150,702.6849315,341.1728767,2434.695411,60.32340274,1.055118137,90.57534247,276.6725753,2390.959384,75.50759863,24.49240137,1.026486349,0.891889443,1171.848209,792.0422429,217.2941357,64.65609775,123.9914105,3.542996051,0.113333357,57.47969184,36.00940808,196.357066,2.199464955,2.199464955,0.087344323,0.047698667,129.5669471,58.89019609,146,q_6n,q_6f,Control,M,221101,CD69+,NK-Cells
13,563.6575342,430.1650822,2526.891918,64.63105753,1.101801267,28.56164384,349.7548836,2185.850822,75.1901911,24.8098089,1.00036787,0.952007159,1172.218347,790.0352272,196.1650409,49.48314209,153.1327242,3.654207933,0.120052356,13.54683961,172.3917948,488.9513661,5.876049473,5.876049473,0.105606501,0.016297325,120.7542355,146.7039685,146,a_3n,a_3f,Activated,N,221114,CD69+,NK-Cells
10,1060.144828,432.8007724,2752.787517,59.93439241,1.079635469,54.04137931,296.5388483,2374.686759,77.08839862,22.91160138,1.033890186,0.949545221,1362.344009,769.5363276,233.6381039,48.47844598,97.94663333,3.531961094,0.112430625,32.42038879,86.61164529,265.7198039,4.746076534,4.746076534,0.099603889,0.03264434,107.2898096,151.4852215,145,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
42,503.9448276,460.800131,2515.214,64.41909517,1.032294476,44.46896552,351.8111586,2435.74331,74.19354138,25.80645862,1.025479386,0.911825818,1190.96193,875.0901909,246.1759133,85.00252132,184.4788663,4.344317223,0.120649573,22.42086552,107.7736533,508.0103319,4.804658725,4.804658725,0.094720514,0.047958154,119.4110644,142.1031424,145,a_4n,a_4f,Activated,N,221114,CD69+,NK-Cells
50,475.6,416.3025172,2219.869034,72.63258069,1.113684772,37.64137931,296.8976759,2230.48931,71.94357034,28.05642966,1.025656103,0.926781245,914.4809405,835.4071201,123.2704457,38.17857523,232.1810536,3.847497812,0.102011562,25.13592932,70.30767392,309.740948,3.735259284,3.735259284,0.097265483,0.043052028,137.5880434,134.3804225,145,a_5n,a_5f,Activated,N,221114,CD69+,NK-Cells
51,430.2551724,427.3604345,2524.885724,62.75836414,1.114847717,24.55172414,341.5737793,2474.639655,77.35311241,22.64688759,0.981992269,0.942606379,1211.184869,816.5363458,108.3124197,43.63704814,151.8701245,6.521488855,0.115969521,11.50720248,141.1568571,421.6294769,3.441506676,3.441506676,0.101822732,0.031870375,163.9461508,149.7027051,145,a_5n,a_5f,Activated,N,221114,CD69+,NK-Cells
42,549.262069,395.6113379,2480.046621,64.41502069,1.077008255,44.90344828,286.3332138,2205.289655,75.80991655,24.19008345,0.963212793,0.92042593,1138.755309,745.2907131,244.0849699,43.16959418,109.7160164,4.558416022,0.108234951,32.17990318,95.45020895,299.6840732,3.512551441,3.512551441,0.085933862,0.054870063,120.7926638,94.02045391,145,a_6n,a_6f,Activated,N,221114,CD69+,NK-Cells
27,797.1586207,397.3590897,2408.35731,66.13646759,1.048527724,58.45517241,287.2298,2251.911241,75.31039241,24.68960759,0.954918634,0.931134759,1078.701163,768.5792411,203.7884141,32.53312853,106.6970834,3.685270799,0.111966635,28.76219049,48.5008601,224.1779052,2.746236056,2.746236056,0.097480703,0.029545449,79.65560481,82.8329017,145,c_2n,c_2f,Control,N,221114,CD69+,NK-Cells
128,675.9103448,414.7296138,2382.053241,71.86912483,1.036840317,49.25517241,277.0110966,2146.372897,73.37096,26.62904,0.990954848,0.928176836,969.7107933,770.1600741,175.1403769,48.82261234,137.1438967,3.811272892,0.121445794,31.1119795,57.70482576,253.3288192,3.504254276,3.504254276,0.087064117,0.050812645,90.63816697,98.26507335,145,c_2n,c_2f,Control,N,221114,CD69+,NK-Cells
74,697.062069,409.7337448,2442.939241,65.20782276,1.079730517,67.49655172,259.0329172,2153.202828,76.80137931,23.19862069,0.971025028,0.908193572,1118.739295,691.4462478,226.4538591,54.30176203,118.5853884,3.444487225,0.115952899,50.90979552,61.90717753,345.1798922,2.711735888,2.711735888,0.104146201,0.071765587,111.7018936,81.25565478,145,c_6n,c_6f,Control,N,221114,CD69+,NK-Cells
96,1027.423611,418.0387778,2502.894167,69.36567986,1.083174785,65.56944444,328.6859167,2406.904028,73.93238472,26.06761528,1.013886306,0.93912753,1057.851012,864.8003419,285.4841203,29.67629069,91.83740236,3.512701459,0.105141294,33.21884476,62.01149972,245.5298729,3.505133846,3.505133846,0.102098854,0.027316667,83.14330691,91.86716156,144,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
117,1182.465278,417.24975,2761.192222,64.04871806,1.077628222,84.46527778,287.6079931,2337.796806,71.83784583,28.16215417,1.031924,0.935705509,1260.928316,859.5096766,333.6771379,39.97946987,96.09221968,4.857878332,0.12416102,53.83358366,72.5577693,211.3379483,3.658172114,3.658172114,0.119138001,0.032419775,126.371882,78.46303759,144,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
49,1075.340278,403.3776875,2565.856806,64.39839306,1.032947049,110.4513889,299.5626944,2316.085833,72.79110972,27.20889028,1.029235771,0.913104221,1174.504384,845.537592,343.3415833,31.41262258,127.0664924,3.762663389,0.103894321,95.29577291,37.20190664,181.5904133,2.68552506,2.68552506,0.115535091,0.056559229,109.2608699,52.32822873,144,a_5n,a_5f,Activated,M,221101,CD69-,NK-Cells
105,1059.368056,418.6266111,2688.214097,62.63015625,1.038405424,59.24305556,354.8949653,2577.3475,74.29603542,25.70396458,0.993601569,0.944926411,1266.682834,922.7778957,231.4829887,30.86999724,106.9911213,3.926823031,0.094429113,28.50647001,143.9511604,419.2181498,2.910561871,2.910561871,0.112528328,0.028850377,92.53134764,192.1447394,144,a_5n,a_5f,Activated,M,221101,CD69-,NK-Cells
69,559.7708333,440.9598819,2495.925347,64.04336181,1.021967201,36.32638889,270.7227708,2243.073542,75.23416736,24.76583264,0.994199368,0.937577131,1178.767411,753.7137973,204.6365606,59.73763442,153.7178517,4.751055834,0.121753889,33.47221577,53.57859251,242.9643802,3.757968846,3.757968846,0.109869294,0.048943407,101.935291,84.05848846,144,a_2n,a_2f,Activated,N,221114,CD69+,NK-Cells
136,184.034965,380.897986,2351.794545,63.17716084,1.004511343,32.23776224,308.9421762,2230.08007,76.47566643,23.52433357,1.043529357,0.840780289,1096.672186,753.3095426,66.11475433,129.3181346,287.02869,5.612409958,0.132769539,13.42478161,164.5976625,448.0475789,4.884146964,4.884146964,0.098625345,0.069069241,114.0104799,195.5548755,143,NK_unact_5n-032,NK_unact_5f-033,Control,D,220303,CD69-,NK-Cells
126,347.020979,342.7669371,2287.826853,67.69219161,1.005736203,75.41958042,415.6364825,2369.417692,72.4431014,27.5568986,0.981089881,0.845945145,969.213182,941.5461644,230.6601509,79.99082827,182.089884,4.193524147,0.123244241,90.07566558,188.1629335,423.4328491,5.736487534,5.736487534,0.072968009,0.07211026,104.8225412,138.6704952,143,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69-,NK-Cells
51,999.1678322,419.8892028,2552.228601,69.97729231,1.093860434,67.06993007,328.9706853,2556.439301,76.48611608,23.51388392,1.011664119,0.941482095,1060.817871,850.8692787,307.4836303,34.83740534,83.60543035,2.908956372,0.113407126,43.94709533,52.94528722,224.2988737,2.052605272,2.052605272,0.085254749,0.021746689,86.18150784,73.99246934,143,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
26,473.9370629,411.5098531,2471.65951,63.96993357,1.03327872,29.25874126,328.5852587,2293.887972,73.66388671,26.33611329,0.995493497,0.938858113,1153.969874,838.6199551,106.6148271,37.60486688,142.8535852,4.109996933,0.107170094,18.140187,140.1109241,372.2260697,3.862779491,3.862779491,0.07298494,0.040678517,103.52583,152.5609516,143,a_2n,a_2f,Activated,N,221114,CD69-,NK-Cells
48,694.4615385,379.7166224,2404.224685,65.98362867,1.065279217,63.33566434,384.3440769,2473.265804,74.89802867,25.10197133,1.05497535,0.915903683,1069.948599,897.8750397,127.8240301,37.02447287,108.6656434,3.96597594,0.113001366,37.59044381,60.75062143,367.0664365,4.029323804,4.029323804,0.122481172,0.048270873,114.1343488,65.44041617,143,c_5n,c_5f,Control,N,221114,CD69-,NK-Cells
