NADH_t1,NADH_t2,NADH_a1,FAD_t1,FAD_t2,FAD_a1,Norm_RR,NADH_tm,FAD_tm,Cell_Size_Pix,Donor,Activation,Cell_Type,count,Cellsize,NCR,NucI,NucRR,NucNtm,Gender,cell_index,n.p.mean,n.chi.mean,f.p.mean,f.a2.mean,f.chi.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,celltype,FAD,Type_Activation,Donor_Activation,Donor_CellType
380.6111463,2499.558049,50.9015122,208.4663537,2299.746341,72.23904878,1.002832753,1418.722306,780.2749186,41.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
420.7656667,2317.718333,57.76701667,290.4471667,2310.555,76.52526667,1.106160508,1221.354807,760.5437743,6.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
434.3061429,2578.7,63.1795,175.9945286,2289.968571,80.13334286,1.193360261,1223.909714,585.5614889,7.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
363.9602692,2424.480577,56.020525,172.29125,2184.187308,74.71851923,0.708420291,1265.275991,680.1496905,52.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
340.428625,2345.62825,53.94866,181.0670313,2349.826063,74.21336875,0.718238283,1262.032677,739.8532028,160.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
465.5285978,2450.45163,68.71066087,238.358337,2215.696413,81.54568587,1.162730923,1088.38009,599.8733175,92.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
300.1475238,2438.358571,55.81690794,233.3374127,2308.606032,69.07718254,0.881941863,1241.113782,873.7538154,63.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
328.8375294,2542.108235,53.51333529,288.9382882,2417.342353,68.70727647,0.988669848,1356.379614,953.3637235,17.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
370.5175714,2539.56,60.50696905,244.5611429,2409.628571,79.4450619,0.786355463,1222.489392,686.2199451,42.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
384.996,2651.61,62.84504167,195.9670417,2115.3275,74.37441667,1.085228703,1225.690087,686.1993588,12.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
317.841,2385.7775,58.310325,155.64485,1996.28,79.017825,1.270330747,1179.974436,537.012762,4.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
459.2296,2404.166667,61.34329333,220.4712667,2161.071333,77.51016667,1.187077989,1210.055334,653.6962666,15.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
520.0035,2675.03,55.825725,142.06895,1913.08,78.8487,1.156045565,1471.614235,518.8398972,4.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
301.2014667,2356.124,59.43015667,199.2732667,2303.059333,77.91939667,1.07217261,1133.230621,663.2531088,30.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
355.158093,2515.499767,51.48137907,182.4119023,2577.041628,73.88293721,1.006743775,1403.372521,803.605339,86.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
355.9179403,2382.459104,44.56894179,181.0361269,2328.394328,73.90978358,1.065555943,1478.622221,739.9587407,67.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
342.4311915,2505.425106,64.20646383,208.3166383,2345.195745,71.84658085,1.068837139,1116.119394,808.741615,47.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
397.1908947,2233.952456,67.86157193,254.8428333,2156.136842,83.8415614,1.242716029,986.3401755,550.9605718,57.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
454.0349231,2644.763077,49.6619,250.4405385,2455.544615,70.10007692,1.066001248,1556.073408,909.4874627,13.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
222.6225625,2260.71375,61.8453375,206.3690896,2364.697917,71.9313375,1.111805301,999.3578096,813.4756814,48.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
335.5692727,2217.666364,50.34343636,175.6763364,2455.305455,71.60777273,1.04740099,1269.826898,817.6723893,11.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
331.2039038,2436.249231,56.39028077,147.3931846,2134.139231,78.55005769,0.960958354,1247.006979,570.578893,52.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
431.0442903,2267.189677,51.39575484,217.7774613,2618.187097,75.38783871,0.96293761,1321.972917,798.4443166,31.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
387.8557288,2481.635424,51.02038814,273.5205763,2537.295932,72.76847627,1.004058184,1413.13957,878.0899984,59.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
379.0201714,2578.636571,60.81328,239.7440629,2333.039714,69.82978,0.934583902,1238.670356,870.4267638,35.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
379.05475,2448.3075,56.8038,204.958,2550.108333,79.5055,0.883417928,1271.210955,684.6538877,12.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
338.2359632,2277.348603,54.85778824,250.2357941,2495.236765,68.22417206,0.847842459,1211.096777,960.9069968,136.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
522.3970882,2542.865588,56.38570294,145.9824941,1982.010294,78.57852941,1.083039071,1400.03059,539.9070846,34.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
324.16225,2390.8025,51.13891,226.97505,2388.494,77.01583,1.140039888,1332.958342,723.049481,20.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
326.9096316,2351.739737,61.66495263,277.2321316,2331.677632,74.26309211,1.032945256,1101.865063,803.2744316,38.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
303.3245179,2363.696607,56.56163571,227.1085179,2384.79125,74.42149821,0.869687447,1199.083971,778.3337147,56.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
397.5488571,2373.631429,49.37050714,296.8072143,2413.661429,73.7274,1.150796611,1397.772926,844.9218647,14.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
365.1578625,2545.828875,53.88453875,238.68325,2393.057875,69.79290875,0.781678439,1369.08144,887.5563448,80.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
429.3223333,2320.053333,40.55126667,182.0856667,2086.453333,79.54486667,1.154102114,1552.509982,570.4329986,3.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
390.5612368,2369.4125,64.20530921,283.8892039,2069.232237,77.8112,1.194720812,1098.774103,667.9452946,76.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
395.2987684,2436.825158,53.33812737,180.6293474,2368.695263,72.25686737,0.760095377,1345.908008,787.5021934,95.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
422.66548,2416.4804,56.072308,181.38908,2431.7892,73.397252,0.791063556,1297.134493,779.4827966,25.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
271.078,2508.448333,55.0809,201.4576667,2258.548333,75.91931667,1.186601228,1275.799787,691.341432,6.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
467.7152619,2462.340952,55.828525,146.4068298,2060.320833,77.47384881,0.992939072,1343.361501,581.8751642,84.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
544.3635714,2612.19,53.31511429,158.7321429,2397.405714,73.06028571,1.096944006,1507.831751,759.3747657,7.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
387.383931,2456.407931,52.29067931,221.6976517,2343.136897,66.43461207,0.971367734,1366.14132,930.0461265,58.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
372.939325,2464.548,54.5591875,157.6463525,1940.2645,81.316205,1.144316082,1321.232532,488.7928994,40.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
477.78404,2684.9368,50.449752,157.869108,2256.964,74.420056,0.773030692,1565.971881,694.1775177,25.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
389.901931,2543.273448,59.47582759,171.9616052,2369.086034,73.86934483,1.103107156,1260.307782,744.1168755,58.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
338.7851724,2478.134253,50.31712989,188.3465184,2455.923793,71.03063103,0.92539192,1400.993058,843.7669084,87.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
293.852,2479.546,58.95224,211.666,2363.086,77.61244,1.177019515,1190.298089,689.2057599,5.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
477.4142857,2694.424286,56.11773143,202.2713257,2388.795714,75.46613143,0.895704183,1447.96813,737.8005736,35.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
343.0582917,2317.869167,54.05394375,223.59375,2466.311458,74.01195625,0.806615237,1249.001829,806.1239566,48.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
272.14125,2277.533125,58.785575,253.4472563,2313.0025,76.03261875,1.083966051,1097.468842,743.6387626,16.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
372.2710833,2353.42375,53.74317917,227.1628542,2429.472917,67.17563333,0.822236032,1286.935276,947.6102711,96.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
380.1356,2425.568,53.68998,208.28135,2447.4715,79.502005,0.9031675,1318.633908,663.5666317,20.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
386.5767632,2427.969211,52.85839737,158.93235,2343.446316,77.03866316,1.002802788,1348.754146,657.4263629,38.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
346.8681719,2506.474531,52.82823906,276.1156875,2479.821875,67.34779531,0.97465882,1364.895069,984.8838049,64.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
363.5834151,2374.00434,56.27979245,294.8220755,2482.477547,63.88270755,0.903594518,1245.394424,1083.090615,53.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
407.7970082,2212.993852,76.72851311,209.6608607,2200.026557,79.53766967,1.142102109,829.0809814,614.5217903,122.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
394.7080448,2503.473881,59.2154597,257.0150299,2363.882537,71.1287194,1.021945736,1252.123202,862.5036947,67.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
372.1588909,2311.137455,49.38907091,249.4802727,2505.703273,73.18302182,0.904600485,1353.016511,844.2578785,55.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
413.0718493,2540.669589,56.25040137,207.6542329,2279.081096,71.27266027,0.963189895,1339.598429,796.9501903,73.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
324.7762941,2351.127353,56.96713529,337.9855882,2355.632353,70.30935294,0.911246268,1195.969374,918.8180323,34.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
334.7531842,2303.641316,57.96401316,240.7678421,2521.565,70.64553421,0.879923601,1161.130585,908.5523733,38.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
455.7632698,2490.537619,50.03528413,202.1495524,2495.138413,75.58784127,1.031538278,1469.611064,764.207675,63.0,A,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells A: CD69-,A: B-Cells
401.3066735,2615.241429,55.81452245,170.6182102,2313.689184,77.39858163,1.086629286,1371.856941,653.6478378,49.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
308.5227027,2385.419459,62.96453649,230.6532703,2184.591351,71.25232027,0.913133341,1076.628043,786.9033018,74.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
434.6925833,2453.73375,66.8033625,310.9292083,2087.129583,79.01477917,1.179277998,1104.499179,678.3281582,24.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
445.4239412,2389.415,58.97060294,184.1605,2145.857059,80.87363529,1.286282207,1242.586276,558.191193,34.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
460.1526667,2396.123333,44.49116667,103.94,1857.853333,82.53543333,1.146469314,1534.792332,409.9108512,3.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
418.2593889,2268.457778,75.97698333,160.0345222,1931.533333,80.77408889,1.265341136,861.9861935,491.4082713,18.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
408.323982,2264.431441,72.27123153,242.9905459,2048.211441,75.11585225,1.14243788,922.1582687,689.3422542,111.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
411.1738947,2220.154211,71.91579474,207.3055421,1875.168421,78.17907895,1.164757207,918.7757483,567.1151842,19.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
456.5568194,2384.505278,60.08180972,247.50625,2322.8975,77.84334306,1.19906106,1225.58178,705.5244402,72.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
426.4902791,2233.128837,79.28069767,236.2890465,2004.456047,78.1208093,1.299660763,800.0844933,616.3143415,43.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
452.2022931,2470.28069,68.56339828,310.8514828,2363.616034,79.64025862,1.196792635,1083.398464,720.8487389,58.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
405.19075,2493.08,60.827225,258.355225,1943.2775,82.163925,1.269183514,1222.849495,561.9701936,4.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
461.4698137,2606.886176,57.33819902,202.8431686,1905.884216,80.48236667,1.187177258,1375.566805,532.7233561,102.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
473.9778571,2592.982857,64.093,180.3072857,1996.615714,80.77224286,1.204405943,1234.597946,527.9836244,7.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
502.23975,2600.3305,77.85505,288.366,2315.8925,78.30158,1.203211756,965.7423705,718.155705,20.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
443.830625,2414.66875,67.9716875,190.76225,2021.374375,80.1214625,1.251792661,1073.165406,550.3348416,16.0,A,CD69+,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69+,B-Cells A: CD69+,A: B-Cells
380.025087,2261.144493,58.97383043,153.9117652,2264.930725,74.21553768,0.801648592,1149.516097,695.4886742,69.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
306.4279706,2337.934118,53.71761765,138.4817765,2281.197647,85.60751471,1.142064818,1242.351538,440.4371686,34.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
608.0762742,2690.672903,48.16636613,164.9747645,2381.139516,75.83457419,0.975916664,1675.6664,700.4388576,62.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
443.5045217,2625.188261,49.30656739,194.0450739,2216.188043,75.91485435,1.02242582,1542.688312,677.2634486,46.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
557.6382073,2542.301098,49.63960488,132.9589634,2266.296341,78.64538902,0.892220447,1545.587417,587.057047,82.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
540.0807826,2479.744783,57.88788696,133.1151739,2259.485217,77.73020435,0.729774755,1336.254629,605.8612928,23.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
563.4581333,2771.624667,55.14731333,130.8291333,2378.486667,82.58012,0.804466133,1516.535397,522.3684447,15.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
335.7127391,2306.615652,57.98272609,134.4520435,2163.162609,81.53333478,0.682040108,1163.319837,508.7924414,23.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
615.691449,2910.516939,48.58934286,159.5570245,2243.209184,81.21539592,1.006296941,1758.456312,544.5638394,49.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
411.0926,2299.204,67.59626615,196.5717677,1961.877538,77.77577385,1.029363381,1013.227297,585.4467164,130.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
550.929525,2805.95425,57.7612775,119.638515,2260.776,87.53554,1.112319561,1485.750617,384.8918797,40.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
328.3671652,2457.155435,72.59872609,57.43525652,2126.081087,89.87066304,0.835180886,907.1510737,267.0316183,46.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
441.8784242,2482.415657,48.02689798,128.4195798,2261.704242,79.76355758,1.061731608,1498.63928,565.4361753,99.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
456.0012455,2353.161916,67.90011976,161.4696647,1919.450898,81.94145629,1.065414092,1061.212688,478.6980741,167.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
373.9503358,2567.515474,52.09312117,95.55656131,2211.626496,84.35778686,1.016903305,1422.025575,425.9674491,137.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
524.1386818,2640.673247,51.22526558,133.5886253,2260.065649,79.46847532,0.953773699,1551.301852,570.0790624,154.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
425.0081333,2492.1518,46.793338,129.7056407,2461.333533,76.64495733,0.798820984,1522.035937,674.9592547,150.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
483.6086442,2540.544327,56.89831827,106.2682702,2047.127692,80.06410481,0.945028009,1360.824069,495.014141,104.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
382.9088385,2403.789308,53.66112077,135.3450069,2277.019462,80.55694462,1.011745367,1314.743803,551.3601156,130.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
349.9937308,2496.965769,51.87851827,142.6459875,2064.296923,81.30963077,1.061328178,1377.589242,498.2623682,104.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
370.611631,2394.020119,47.44868631,106.4992964,2110.590655,81.507925,0.918047609,1433.368521,478.031331,168.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
353.9079636,2505.344818,56.21139273,122.2494909,2355.990273,81.63050727,0.882938595,1294.494695,532.6463608,110.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
426.5597037,2333.775309,59.79511543,138.0667981,1948.596173,80.83323333,0.980073676,1190.95415,485.1116443,162.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
355.1943077,2412.195962,52.75112436,145.0254365,2333.187179,77.74767244,0.891290873,1324.328974,631.2739051,156.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
296.1026393,2275.400164,60.18467213,137.9642557,2237.021639,80.50594754,0.789423104,1081.545716,546.4904733,61.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
448.0878652,2476.824045,52.44474551,140.614932,2374.590449,78.3728736,0.931794417,1404.078212,623.0927884,178.0,B,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells B: CD69-,B: B-Cells
