Norm_RR,NADH_tm,FAD_tm,Cell_Size_Pix,NADH_a1,NADH_t1,NADH_t2,FAD_a1,FAD_t1,FAD_t2,Donor,Activation
1.034652504,879.9082761,571.1681216,91,65.24351758,282.4932692,2001.093626,81.16021648,232.7722088,2036.255165,5,0
1.040878411,1001.330717,498.9406832,110,65.48864364,352.7414,2245.855273,77.64906727,168.3677391,1658.408182,5,0
0.995454757,1032.682943,554.106772,140,59.56512143,218.5650529,2272.091286,80.55238786,168.6935429,2171.547143,5,0
1.051332055,893.5564189,423.2341644,99,67.68387677,319.4393727,2110.066061,82.0262899,158.9804505,1654.989091,5,0
0.969798327,828.2833288,508.8103947,117,66.74251368,181.8850812,2136.657179,80.10611624,167.0429744,1897.328889,5,0
0.993282372,1101.267471,520.7086427,76,61.36965263,290.5145092,2392.722763,77.15167237,128.0750092,1843.114211,5,0
1.00191037,1018.872474,573.285579,96,63.53453646,298.5162698,2278.105,78.63776146,218.4390625,1887.106354,5,0
1.005169078,979.0264631,516.0720011,28,63.69705714,236.3299643,2284.464643,76.55395714,161.3884643,1679.166786,5,0
1.023454905,923.6852292,494.1033243,86,66.49824302,336.4595,2088.402791,81.95610233,194.363907,1780.313488,5,0
1.016771499,1106.693108,561.7522088,94,59.30291702,291.2916053,2304.394574,75.35876809,159.7720191,1818.49883,5,0
1.040994606,1090.927706,595.7376192,83,60.3454253,368.1223265,2200.339639,76.50744699,202.8756506,1924.941205,5,0
1.019311212,941.7037973,601.175308,114,64.66323158,296.928614,2127.444825,76.38745263,208.6235228,1874.753947,5,0
1.059341816,910.2549363,511.8509178,93,66.64946237,356.6216129,2025.931935,77.97288172,165.8403151,1743.581935,5,0
1.04071025,811.4809764,452.5676301,135,69.69697704,321.9036356,1941.611556,80.98398222,157.1010519,1714.952667,5,0
1.051856797,889.0715766,515.2967557,100,67.850407,348.53793,2038.8182,81.173465,183.31738,1989.9548,5,0
1.002410034,1026.447708,502.6908638,68,64.22094706,289.8346471,2358.987353,78.19229265,162.0777456,1724.032647,5,0
1.021603369,1076.886498,579.9337089,97,58.99021134,275.8571485,2247.378557,77.56087835,203.9778711,1888.273711,5,0
1.035953858,801.5101581,319.6725344,85,71.37768824,359.2854424,1947.127765,88.3265,127.8221882,1660.449447,5,0
1.021592041,1078.781665,579.1511529,110,55.99879545,286.1168318,2108.650909,77.61035545,197.21973,1904.527273,5,0
1.040260603,869.2911228,457.232222,100,66.471876,323.73612,1947.8956,81.423582,169.62304,1731.6024,5,0
1.041017761,914.3427115,534.76012,106,66.19224151,322.5762547,2067.054151,77.14212642,159.1204736,1826.987358,5,0
1.029682379,970.3721637,591.7094329,115,62.82300087,308.2114739,2110.698783,78.07414348,192.3473443,2028.541478,5,0
1.018001399,922.5586971,496.4725989,151,65.05130132,289.1654315,2133.643974,80.17889338,192.9033669,1715.29702,5,0
1.076665968,933.3241955,434.4308653,68,65.75575882,338.9663971,2074.304853,83.18566324,153.8802794,1826.817206,5,0
1.047956043,914.1681337,542.6902111,115,64.23303304,328.8443652,1971.517478,77.06102435,169.2846035,1810.525565,5,0
1.026276141,990.8914368,495.1374078,127,63.38303071,314.7701756,2190.279843,79.09544173,174.4387984,1722.187087,5,0
1.068399722,919.1393567,413.6217765,59,67.6063322,375.0756271,2071.591525,82.26881356,141.5763712,1671.985763,5,0
1.011189916,1076.628423,565.0988672,137,61.09310511,310.8310956,2296.941898,77.4592073,202.1228818,1822.675693,5,0
1.046593256,955.7960305,454.3631319,74,62.16850676,288.7568392,2057.636486,82.30614324,170.3498919,1816.771216,5,0
1.02796745,889.0814154,458.3224484,140,65.42943429,293.9919543,2037.647429,78.67602786,164.1667364,1551.885643,5,0
1.039077981,812.9330173,510.2105864,116,71.27847672,329.720419,2014.5925,81.43571379,177.1042302,1990.544741,5,0
1.026749671,922.4687583,452.3918662,91,66.42726264,295.4941264,2194.83044,81.70775604,135.2557055,1865.348901,5,0
1.03329437,1046.563107,552.3474426,108,61.75957037,318.7961574,2244.294259,80.37646574,197.2897148,2018.741667,5,0
1.054718982,887.527808,511.2093801,70,68.93464143,364.6999143,2064.337571,77.25112714,160.1342857,1727.962143,5,0
1.033676406,1029.683854,538.309438,100,60.376853,312.863898,2144.2645,78.469592,178.642784,1859.0932,5,0
1.030497717,930.552806,563.1726935,113,66.22164248,326.760469,2112.593451,79.40803363,206.2301513,1943.21823,5,0
1.050177941,918.8585203,486.9397782,113,66.13040708,329.8785619,2068.859735,80.71502655,175.2605655,1827.804159,5,0
1.067541667,953.7433836,473.7489647,84,69.61250952,387.1570714,2268.687143,80.86484286,159.92725,1808.029881,5,0
1.039197458,918.5572455,413.6246083,116,64.39262155,314.8561414,2026.450948,82.8153319,148.6295948,1702.035603,5,0
1.032571323,979.0516315,434.9488685,98,65.45732755,339.912602,2202.905,82.29570714,165.0643755,1656.784898,5,0
1.056918672,852.3780226,443.1263216,102,70.7826549,362.7749706,2022.644608,79.51096765,137.2249,1637.741569,5,0
1.047309759,857.6865025,462.9330304,114,68.09762105,276.6126307,2054.133596,78.45063772,139.1379193,1613.822719,5,0
1.041950857,980.5792373,512.7180712,107,64.62321308,352.4341841,2151.517196,80.2903243,175.1452374,1892.388972,5,0
1.034345065,971.3714201,532.7401635,106,63.58488396,303.1325066,2165.284151,80.01150943,175.7136736,1954.299623,5,0
1.052398198,782.991028,415.0914451,119,72.07852353,343.1891067,1919.833361,85.40783277,148.4886084,1902.39521,5,0
1.055726889,1057.949516,633.5384846,108,60.74869815,347.4055306,2154.872315,77.75083426,217.6033333,2098.866111,5,0
1.043166783,1000.688918,639.9196195,94,63.83859149,326.241117,2199.105745,79.81797021,245.1572872,2236.018617,5,0
1.058402231,957.0344018,525.8488081,93,66.12991828,355.467172,2119.669355,82.64805054,198.3730323,2103.634731,5,0
1.046421986,897.472199,510.0412686,134,65.95762388,334.4052388,1992.513284,80.8205209,196.8877313,1900.594701,5,0
1.038105032,1006.46485,647.9153699,112,62.91439643,311.9586786,2199.270804,76.51473929,228.0433125,2034.365446,5,0
1.033680284,988.7493386,516.9688628,93,61.97893978,324.0433011,2086.478172,79.58212688,168.5838032,1888.746452,5,0
1.020402315,905.8079049,579.868408,112,66.83526161,299.4409116,2129.494643,76.79392679,193.9128929,1859.802857,5,0
1.022089534,890.5377607,628.9364223,91,66.07353956,302.3916022,2041.970989,75.79726703,220.2856703,1944.144725,5,0
1.022506164,872.810345,420.1749245,86,64.00720698,269.9535965,1974.284651,82.02689419,146.7070895,1670.286395,5,0
1.033303482,950.4301033,640.8559744,96,63.85669271,309.4528854,2095.380521,77.63054479,219.7403646,2124.047917,5,0
1.056796568,988.0420457,569.2027307,91,64.04225275,366.8079011,2106.854505,76.90714615,185.0471868,1880.827363,5,0
1.047144069,1021.328673,544.2298536,95,62.99788737,331.0291632,2232.025474,78.00077474,190.3670411,1804.897789,5,0
1.031431022,927.7071818,584.8113195,113,63.05990088,253.4220044,2104.963628,76.18847788,212.5479292,1783.930265,5,0
1.034121787,943.5257406,469.5729303,123,64.58466098,280.1441439,2189.857073,83.49145447,166.2268854,1974.772114,5,0
1.019882189,817.839667,575.4320323,97,65.33942062,273.1735619,1849.649588,76.27071959,183.2357381,1848.325567,5,0
1.059172235,971.4838547,582.1211903,127,63.28475039,334.4144173,2083.605591,79.80702992,218.7122701,2056.537559,5,0
1.047526016,928.8055143,470.6259135,135,65.82135037,322.1134037,2100.777037,80.55846519,178.4846156,1691.957556,5,0
1.06076504,967.6006364,482.6693392,105,63.57315905,331.6996762,2087.240762,80.1697219,155.3426857,1830.533524,5,0
1.049336009,977.3586793,563.7642504,134,63.60744925,325.7584164,2127.156866,78.33911045,201.5022313,1894.726418,5,0
1.027689105,966.6949207,550.0537826,95,63.31323789,301.0792737,2122.918105,77.29224737,198.9551789,1766.634632,5,0
1.072363558,982.9370038,582.3782473,74,64.87214324,367.6471486,2126.585676,76.08152568,208.9478649,1791.277297,5,0
1.068031075,1005.832916,462.3318845,79,67.53868987,392.9720253,2308.098101,82.58192785,167.4244051,1874.15557,5,0
1.059403929,850.1387232,497.0063715,71,68.31712113,334.0449296,1970.294085,79.0972507,187.1954366,1699.236479,5,0
1.042262464,946.7688968,503.3470403,117,62.93078803,278.9709701,2085.692821,76.76269316,166.0218838,1631.62641,5,0
1.04193722,1068.041242,546.913725,77,62.78541558,347.5064429,2294.751558,78.73577792,191.1545844,1891.180779,5,0
1.078662472,1051.774125,587.5750273,66,61.95378788,333.1665758,2245.953182,75.77382879,205.1527788,1800.131515,5,0
1.034811641,973.9721518,682.2520258,90,62.67912,318.7453622,2077.995556,75.66799667,230.2897,2103.098,5,0
1.046162005,879.8495947,554.6311945,76,65.74464211,303.9132224,1993.514211,81.90585395,222.3297763,2036.400658,5,0
0.923252773,843.3485041,298.1962836,74,65.36726622,249.5231162,1988.24473,88.81961216,133.6542851,1605.167027,5,0
0.936851157,920.4497869,681.9188535,77,62.88833247,313.3783117,1963.290649,72.42540909,242.3858312,1846.06039,5,0
0.968033373,796.0060306,337.710821,76,72.95222105,299.6399355,2071.167632,88.77891447,136.6379158,1850.333289,5,0
0.970059141,858.9563489,284.0732603,73,69.17719863,319.6188438,2085.856712,87.79303425,111.5278562,1530.241507,5,0
1.006995845,882.5919228,453.1165377,77,68.65431169,373.3580909,2000.884026,80.85847662,149.9364532,1733.25987,5,0
1.014832418,894.8248231,453.8348742,104,68.66822212,378.376875,2063.292981,82.63327212,152.0128202,1890.416827,5,0
0.918911321,795.2769751,466.266062,69,67.73035652,255.9618261,1946.78087,80.2513942,186.0715188,1603.51,5,0
0.960953086,920.7417481,325.0234486,119,64.44055966,261.2067824,2128.673445,87.17012689,130.3186042,1631.443361,5,0
0.931575465,901.0291134,575.7690271,89,66.37926404,305.6414191,2092.317865,77.12375393,177.4075955,1896.752697,5,0
0.985975316,1014.887604,474.6565281,58,65.84263966,336.1304069,2331.111379,79.1008931,163.8299828,1656.063103,5,0
0.98748769,765.2613821,491.4266468,86,73.01201744,349.5343605,1922.797791,83.44833837,181.0286279,2091.211395,5,0
0.929560475,939.5716635,569.7291978,111,63.60170901,263.6573892,2152.565495,77.70297748,185.323018,1899.044054,5,0
0.979569189,957.8195535,435.9858767,93,66.65610323,365.6371129,2190.285269,81.30693011,140.3171097,1720.192151,5,0
0.971777652,915.7826248,483.1297215,91,67.09422527,294.370989,2202.089231,80.94415055,168.6285934,1821.602418,5,0
0.930102527,768.2275652,510.2023259,92,68.2434413,260.4808924,1875.930217,77.33611957,197.8330554,1586.079022,5,0
0.983274648,912.6695302,540.2673066,80,66.83355125,322.3559125,2107.976,77.404655,184.853425,1767.556625,5,0
0.990196363,853.8959648,546.145858,92,67.08728478,322.8140109,1948.977935,79.02367283,191.9200217,1885.244674,5,0
0.971708295,951.4201049,533.3056337,110,66.02601273,333.1675455,2175.239455,79.33857,187.5766536,1867.621455,5,0
0.991994904,928.7933123,486.1201877,83,65.53668795,329.1408265,2102.505663,81.14772289,188.3197711,1775.64747,5,0
1.014072699,911.3534954,451.2704448,80,73.0491325,403.93495,2357.745875,82.79267125,159.5311375,1859.266,5,0
0.984211809,897.4913728,476.3370204,84,67.25997738,346.5264762,2036.589048,79.78948214,170.9222381,1688.487024,5,0
0.996228297,850.3824679,484.1657784,94,73.14490745,374.7623191,2147.550213,81.59498511,185.1096181,1806.183511,5,0
0.983110922,895.8741015,381.8047623,82,69.74035732,342.8894854,2180.979634,84.31552683,143.5111488,1664.137683,5,0
0.976947193,900.3126842,487.5795508,76,67.73455263,334.1523026,2108.109737,80.68180263,170.2389737,1814.378421,5,0
0.981599446,1032.722871,465.8988619,45,60.93504222,343.4086222,2128.048889,79.44924444,154.6744111,1676.106667,5,0
0.994032367,930.8963376,456.7725396,77,64.36883896,297.5661494,2091.727403,79.45017143,144.5673896,1675.346494,5,0
0.965508874,1089.862486,493.7071523,95,59.90580737,306.3231368,2291.631895,79.12985579,164.0598105,1750.257474,5,0
0.930863672,902.4918819,408.4204162,75,64.257388,247.8371067,2092.8264,83.61956667,148.7988933,1723.553733,5,0
0.921256357,920.8927192,544.2992418,111,63.53703153,228.2463595,2144.594865,78.7609018,175.0870541,1908.286306,5,0
0.979600892,947.9613821,526.1088938,80,67.4549075,329.3360425,2242.892,77.67723,184.8993375,1726.113625,5,0
0.992125699,1009.282931,536.4805157,55,64.57649455,359.6709745,2217.52,79.70734727,206.953,1852.540545,5,0
0.99571092,1001.304089,462.1707478,85,65.92353529,400.0110059,2204.793647,81.03612588,155.9295553,1776.028706,5,0
0.977444608,810.4749213,504.543126,101,67.8000495,314.7034851,1882.427921,82.51478317,177.1394356,2059.704158,5,0
0.99367609,918.9627481,481.2644894,84,66.63882738,334.0950369,2113.731071,80.08983214,166.2887976,1754.302619,5,0
0.959971641,1035.018053,698.1332766,108,60.41307593,323.5507593,2142.054167,74.45023981,230.0052833,2071.814167,5,0
0.942522335,888.7327516,697.7385719,81,64.44519506,280.0180123,2000.58716,72.63989136,220.5009259,1966.265679,5,0
0.982054668,920.9435928,574.2256854,86,65.00665233,304.3676163,2072.847442,79.22148023,196.2702791,2002.093023,5,0
0.980911107,836.7936264,576.959933,68,68.40763088,311.5587206,1980.232353,79.85497059,216.65575,2001.357059,5,0
1.005746425,867.6948572,317.9841614,71,67.31345352,310.6875915,2035.423662,85.03433239,119.4600211,1426.266197,5,0
0.982359537,894.1478108,507.2038557,93,63.94279677,270.9614849,2010.315376,78.50562258,158.878372,1793.674946,5,0
0.961584368,964.5193371,530.0872166,111,63.81386036,274.452473,2184.84964,77.07956577,155.5868559,1791.36955,5,0
0.969567256,1087.076139,568.4626562,88,60.19037614,333.149108,2235.440568,78.2493,186.3662875,1939.831136,5,0
0.968849074,1072.567512,600.8080044,87,59.71846437,307.1859678,2220.26023,77.97576782,198.3622759,2013.547011,5,0
0.99002726,913.7637878,500.0798135,94,64.71366596,284.3944319,2084.035532,78.02885745,159.4046277,1717.84234,5,0
0.979222585,1012.271382,578.4138992,80,58.3612375,271.3993188,2055.722375,75.970295,177.81795,1840.283875,5,0
0.999963368,915.9889517,496.538217,105,64.3425819,296.4339267,2051.429048,79.98292571,178.2676952,1778.081619,5,0
0.987339783,936.483167,468.5281426,96,66.66209583,330.1218073,2174.955417,80.84832917,148.8643854,1819.079688,5,0
0.931569576,852.6251653,578.6268313,122,68.45317295,233.1909754,2209.000574,77.86236885,196.1584508,1943.946475,5,0
1.000053731,986.5992229,501.4881688,84,63.87516786,350.1855833,2134.911667,81.87892857,181.9025238,1945.185,5,0
1.011541388,889.2337832,493.3374338,73,67.48562877,343.0830548,2038.520411,77.53917534,160.7266521,1646.19274,5,0
0.99048755,1071.808499,500.8549484,82,60.07420122,342.3203402,2190.707317,79.26654146,161.6883012,1782.711098,5,0
0.969402076,906.5753315,564.2252321,111,63.27954414,287.8123928,1990.541982,77.51101622,171.6342324,1897.609189,5,0
0.980848006,885.4831172,639.4124147,88,65.16451364,294.2561011,2001.175909,75.81812955,208.7581932,1980.053182,5,0
0.995341065,822.9786909,377.9405429,83,68.31025181,289.4301145,2001.121325,82.52117229,123.9528964,1577.429518,5,0
0.965420982,947.8376236,617.3022123,78,62.82722564,281.3970641,2073.599103,73.35913205,169.7537987,1873.887179,5,0
0.989937813,944.2467645,675.8409335,78,61.2376641,285.8011833,1996.951923,77.96362949,252.1287821,2193.018077,5,0
1.001562837,931.9668193,615.1623089,105,65.15068381,319.8043333,2092.356,75.91992952,206.4864381,1909.518,5,0
1.00742913,831.6382765,439.4850976,88,66.20809773,278.0070716,1930.338295,82.93241705,145.7305227,1871.168523,5,0
1.014469342,822.2621599,439.0003067,96,72.40549896,370.1493958,1995.631354,82.00495313,161.4975844,1714.066563,5,0
0.999318452,958.9772071,546.0051636,76,68.26339342,356.7337237,2278.127632,81.61996579,198.6101053,2123.473026,5,0
1.006860581,950.1882489,431.168901,83,68.10627711,367.4357831,2198.635542,83.07234337,160.1183012,1760.206386,5,0
0.989051279,993.4726338,535.4214585,100,64.798854,345.20114,2218.8613,79.645567,173.97712,1952.1559,5,0
0.985420027,852.3956088,499.008083,82,66.3844622,313.0920854,1926.879634,79.94247073,196.3762317,1709.845122,5,0
0.991913951,976.4889148,537.0728293,84,64.21740476,328.0748119,2165.566429,78.62602024,177.1254702,1861.290476,5,0
1.000895858,1132.807118,581.2314788,87,57.02734713,346.3855517,2187.983793,75.1034908,174.2526782,1800.337586,5,0
1.010629209,923.3922706,518.8127378,121,66.09269256,352.4660661,2038.17562,78.09250248,174.1333777,1746.849752,5,0
1.020496378,1104.605097,521.9957842,86,61.8684407,352.4735814,2338.274419,77.95663023,157.9886314,1831.534186,5,0
1.02535321,888.6139736,605.4020329,89,70.00674157,382.1190236,2081.905843,79.52357528,191.9600899,2189.416966,5,0
1.022694014,893.3662539,463.547478,113,68.38390442,366.5869292,2042.828053,81.0566354,158.4827699,1782.044956,5,0
0.999081453,898.4424677,619.4743131,83,66.57614096,341.3444458,2008.552169,75.34487349,200.4732771,1895.26759,5,0
0.984806254,962.6491074,498.962935,114,67.29743509,368.5300263,2196.149825,80.9500693,169.565114,1890.409737,5,0
1.001817579,833.2734361,507.8740994,94,69.05033617,323.3482021,1980.838085,80.93028404,196.2860319,1831.07266,5,0
0.983282729,1045.263056,569.4573651,91,61.49097802,296.0225637,2268.26978,77.1023022,171.3798242,1900.48033,5,0
1.007810752,903.7166568,546.2237437,87,69.07768391,358.4844069,2135.504138,77.98619425,169.4881034,1896.175172,5,0
0.994207642,1125.765865,667.5704729,93,59.10125806,323.8287849,2304.418172,77.32093441,222.3442258,2188.455591,5,0
0.99418557,1051.683169,541.7711391,83,59.78604337,305.7755373,2185.23,76.90323133,168.1213735,1800.642771,5,0
1.040835188,898.9606786,506.3762854,2,71.0945,388.908,2150.965,77.8514,170.2745,1694.075,5,0
0.990283943,969.039996,653.1753784,113,64.92764867,335.6797168,2178.802212,78.78801327,223.9889292,2240.736195,5,0
0.991090235,992.1041107,589.5216728,85,60.22780118,277.8040353,2084.890706,75.76955529,183.9858353,1862.027647,5,0
1.003493305,969.2785767,589.9896865,96,63.32239896,357.244501,2057.558542,75.98238854,205.1836146,1810.718542,5,0
0.925769018,838.9974661,586.2984179,111,65.45078198,196.7783162,2038.954865,75.99733604,218.6068559,1743.991982,5,0
0.980483196,1027.593247,699.9537091,82,62.09594634,330.9796415,2181.816707,72.16630732,212.2633537,1961.06061,5,0
0.962256317,892.6539966,499.0012424,89,68.75621461,309.5877652,2201.789326,81.07759888,167.9001551,1921.804607,5,0
1.013224165,843.050797,529.0919202,116,68.90804655,336.1094621,1979.288448,79.55537845,186.5773707,1872.214828,5,0
1.031956105,917.1574694,475.8906739,73,64.73323562,356.2271918,1957.778767,78.58373562,155.6973699,1652.270548,5,0
1.011261252,1022.814357,480.9380035,97,64.81956082,369.7031134,2244.465361,83.10501031,192.2979485,1904.403196,5,0
0.999514589,934.755449,511.36825,87,62.32944023,325.0782759,1960.678506,77.9937092,164.1025402,1755.603678,5,0
1.058376305,819.7457583,458.9233846,139,73.11866043,399.9070719,1974.463165,82.24923094,153.9645252,1876.901871,5,0
0.987593896,895.469308,576.1375887,83,64.16318675,262.7949723,2039.323976,78.98389759,206.9762651,1966.669157,5,0
1.008986201,904.2167716,499.5378722,96,68.50725833,341.3549583,2138.579792,80.82399375,170.2202188,1900.118646,5,0
0.980092629,991.0850801,540.8408421,109,61.26280367,281.6422358,2127.029083,80.13562018,180.1238899,2002.102936,5,0
1.017109912,1034.577978,488.1078787,97,64.49611134,376.6558041,2236.161753,81.61638041,184.878866,1824.396289,5,0
0.959854037,1108.636336,631.8174454,86,58.30873837,326.9917302,2220.389419,78.43484186,196.3944535,2214.782558,5,0
0.996736554,886.977194,567.117873,87,65.91426667,322.9177471,1997.414368,78.47641494,196.7911621,1926.258736,5,0
1.015761224,981.2552789,683.6007212,85,63.25581059,343.7076894,2091.247412,76.37188588,250.3037176,2067.755882,5,0
1.012437073,899.9232493,605.2744879,109,64.22422844,330.035789,1928.470642,75.95069358,204.9148532,1878.661743,5,0
1.041656479,855.9156686,519.5350039,78,70.30892949,384.5482692,1974.579872,81.18834359,187.2184487,1959.688205,5,0
0.998078364,845.1175081,448.1376627,95,66.66527684,288.2923705,1970.998211,80.11960105,165.1532632,1591.900737,5,0
1.004852343,954.4751262,539.4145605,102,63.81900882,310.6761343,2110.791569,77.33471667,174.8640686,1784.277647,5,0
0.976435192,880.9137248,543.0882615,101,63.00435941,250.0302218,1960.884455,79.78711683,201.2704851,1884.809406,5,0
1.006417898,1018.632205,697.8283931,100,64.016194,385.31126,2158.7265,71.413861,221.90843,1905.5396,5,0
1.034526558,941.4893266,538.7634011,97,62.15993711,321.1460515,1967.579897,79.26670825,181.6729175,1914.986907,5,0
0.966758605,928.3427911,804.9588697,56,63.65658393,329.336,1998.414286,73.58237679,281.6596607,2270.58375,5,0
1.023692114,930.0859941,505.8773306,112,64.57803214,339.5924196,2018.560625,78.26484286,163.0704018,1741.853929,5,0
1.008342627,929.6030781,502.7063523,96,64.65198646,335.9463292,2026.079479,78.12995104,165.8186354,1713.304063,5,0
0.994344013,885.128412,534.9767544,101,68.07233861,325.5678584,2110.727624,80.68893366,204.4928812,1915.195149,5,0
0.997256296,933.1874665,626.0462875,86,66.69416744,351.1371512,2121.413372,76.93759419,220.8255233,1999.669884,5,0
0.981471598,928.2862283,647.4075575,111,63.12439009,268.534127,2057.247838,75.85344865,224.7805946,1982.692523,5,0
1.005907376,1012.471027,748.0535942,84,59.75692619,302.1661179,2072.106667,76.37803929,248.0296071,2370.868929,5,0
1.009864418,923.4081429,478.975421,110,66.42364091,340.6097909,2091.475545,78.68343182,156.8399636,1671.381182,5,0
1.005859111,896.1195625,538.0083638,88,65.72782614,323.2207159,2005.068182,78.77933523,184.3581136,1854.252955,5,0
1.004215565,1009.032907,769.9252167,94,60.87645532,329.9103298,2063.454043,73.76521489,245.879883,2225.990213,5,0
0.977788954,985.7041763,542.1549829,113,64.3334469,324.0305841,2190.035221,76.93044779,183.9329912,1745.030796,5,0
1.036101355,903.2786678,495.2905988,103,67.82067961,371.3064854,2031.264175,78.87151359,146.9080485,1788.254951,5,0
1.005884332,858.6069596,544.5840367,105,67.36805714,323.1744286,1957.135524,77.07745714,193.5514952,1729.232571,5,0
1.003950593,942.6302957,549.5541451,118,63.78759068,306.0498822,2067.820847,77.65201525,182.3546847,1836.962203,5,0
1.034343539,927.4760213,576.3036899,95,67.53572421,365.3706211,2099.796737,77.61636,196.4764947,1898.099474,5,0
1.006974166,990.177464,499.6459209,102,62.17685784,320.4317549,2113.60549,82.23816176,184.6303039,1978.549118,5,0
1.013861753,913.8537706,489.9791228,113,66.19434513,328.4157628,2089.943805,81.07486195,165.8248053,1882.207611,5,0
1.013491187,879.5187326,466.6979321,134,67.49271418,324.6993948,2049.079403,81.62078582,172.1450672,1785.151045,5,0
1.001030623,912.8499352,620.6088192,114,63.59947544,301.2862325,1991.107105,76.03602368,216.5461842,1910.030526,5,0
1.02412101,1089.612934,530.4247895,78,61.22592436,353.5015513,2261.82,78.00626026,174.9245513,1798.792051,5,0
1.033462294,996.0547097,413.0979301,74,62.49376892,335.3169595,2117.498378,83.65217838,139.5548311,1819.625,5,0
1.030940868,1016.678002,514.38158,71,65.18359014,386.2468873,2205.57662,75.5259,136.241307,1685.322535,5,0
1.032644672,864.2826323,513.4771108,96,67.53816771,334.7248958,1975.222917,78.88347188,154.4126271,1860.310104,5,0
1.012479542,895.1104017,524.7070578,115,66.87125826,332.3905235,2043.447913,76.1581687,168.4505026,1680.261565,5,0
0.924790499,768.882955,434.7932733,117,67.85995897,181.4963171,2021.206923,81.69913846,157.4512735,1692.385812,5,0
1.005514896,865.3390484,551.4974608,111,67.66411171,280.7099613,2096.823333,80.73257207,192.4166847,2062.48955,5,0
1.043204309,978.4151163,617.8107385,96,64.46742813,367.4772708,2088.593333,77.46301875,208.4640417,2064.008542,5,0
1.009059017,995.2923098,595.3076613,121,63.6448562,327.7215868,2167.903223,75.77041157,193.6121983,1854.366777,5,0
1.009723872,1020.458223,711.7257986,109,63.40582569,333.5331009,2205.639541,75.90245963,262.6034587,2135.629725,5,0
0.98840063,864.6601642,533.7199365,73,65.13491096,296.2329041,1940.651781,78.21066712,176.158137,1814.559178,5,0
1.019392622,942.0019187,568.0961814,104,61.57557596,270.6635308,2029.459231,77.79301058,186.1713029,1898.247212,5,0
1.026500873,914.767083,623.9544248,99,67.83853333,354.6198687,2105.68798,78.29956869,205.8005556,2149.601818,5,0
1.027372214,1033.348997,462.7826122,98,61.27983571,310.7140806,2188.873673,80.75956122,134.4211214,1847.334592,5,0
0.999261273,978.9992491,506.0277525,118,62.75353814,283.5614822,2151.806356,79.53331271,182.270322,1769.392203,5,0
1.017952191,876.3579912,700.928767,86,67.85539651,344.5962093,1995.061744,77.10374419,245.1976163,2232.045233,5,0
1.027374332,863.7068631,545.6254214,125,66.4175568,293.3023504,1999.74184,77.5670984,186.24612,1795.45088,5,0
1.000613858,817.9772638,387.1463856,81,68.95712099,305.8293988,1958.099259,83.68882099,146.0792815,1642.54284,5,0
1.02454115,964.8490855,724.7889085,97,61.23220825,311.5556082,2005.48,77.87373608,262.1094536,2352.38732,5,0
1.020363934,855.182588,508.8985787,110,65.73221636,314.8677545,1903.720091,79.19496,185.7256727,1735.406455,5,0
1.018654641,801.9375623,413.3639219,90,68.58812889,323.9339,1844.155222,81.53815778,142.0742889,1615.729,5,0
1.027320978,858.1023982,464.9083244,93,66.87923978,308.6699785,1964.456344,80.5042871,144.538029,1783.78828,5,0
1.009079873,891.9744474,633.1234214,92,66.68823696,331.6548511,2020.112283,75.95109348,222.2523478,1933.141957,5,0
1.035845295,974.3517299,406.1198892,57,65.67481228,353.9107719,2174.247895,83.26784561,143.9829263,1719.378246,5,0
1.0100839,941.1966572,465.7145569,101,64.89254059,283.7890099,2169.349307,79.88920792,141.5064554,1757.574752,5,0
0.999389193,943.6213746,519.6989046,79,62.34080127,271.2201228,2080.874304,75.84231266,165.3282658,1644.618608,5,0
1.038061594,955.0376496,572.1092242,91,63.07948791,319.3694253,2044.578791,74.97982088,190.7179209,1724.46956,5,0
0.994343643,1032.42698,643.5453479,111,58.59984595,262.667364,2131.995495,80.14679189,249.1828108,2240.954865,5,0
0.995860236,948.9646718,594.3027981,111,62.85771892,278.4991658,2081.832432,77.74109459,219.25,1903.742252,5,0
1.022650509,978.4530162,651.3576633,89,64.0588618,342.066764,2119.84236,76.08764944,218.5278404,2047.840112,5,0
1.020036263,992.6927038,619.8522743,50,60.570254,309.81794,2054.2624,77.017154,200.55204,2027.5668,5,0
1.016471294,871.3113239,432.1478958,132,67.80231742,308.3615439,2077.693182,82.07927652,162.6404864,1672.254318,5,0
1.039155446,964.4954414,503.6117127,86,63.85862209,352.617593,2075.917791,76.97230116,153.0469663,1670.31814,5,0
1.020685566,919.1857112,643.3543025,113,62.92661504,283.8086735,2004.991593,75.33481593,221.7667611,1942.792212,5,0
1.016389058,827.6097325,503.3464062,114,67.26999211,305.0641982,1902.805263,79.75827368,160.6615351,1844.436053,5,0
1.038511545,932.9221998,479.5876862,98,65.37102653,341.6702245,2066.828265,77.87466429,162.2761367,1597.621735,5,0
1.035967085,954.9921021,475.9976559,96,63.56515521,315.4822115,2078.935313,81.13244063,171.5419104,1773.437292,5,0
1.010570223,838.2333647,433.3342012,142,67.99078028,301.8594782,1971.320141,84.45223873,165.461643,1854.103958,5,0
1.016441451,993.5695376,665.4167688,102,61.97138725,337.9785402,2063.582157,75.59653039,207.8956667,2076.666667,5,0
1.018976609,939.334583,545.8152734,103,65.48027184,311.9259223,2145.875825,78.7163233,186.6949515,1878.305534,5,0
